lakeid,lakename,year4,daynum,sampledate,depth,depth_id,dic,primary_prod_rep1,primary_prod_rep2,chla,phaeo,chla_lt_35um,phaeo_lt_35um,alk_phosphatase
"R","Peter Lake",1998,153,1998-06-02,4.80,6,3.3150,33.1060,34.1040,355.3930,277.4870,42.5080,74.4980,
"R","Peter Lake",1998,160,1998-06-09,0.00,1,1.6170,,,4.4830,7.8930,4.0520,6.9860,
"R","Peter Lake",1998,160,1998-06-09,0.96,2,1.6060,,,4.5260,8.0170,3.8510,6.9860,
"R","Peter Lake",1998,160,1998-06-09,2.35,3,1.5060,,,4.7490,8.0450,3.7820,7.1220,
"R","Peter Lake",1998,160,1998-06-09,4.10,4,1.1970,,,7.8580,16.8430,7.1590,15.9820,
"R","Peter Lake",1998,160,1998-06-09,4.60,5,1.5440,,,20.8060,55.0310,19.5200,55.5590,
"R","Peter Lake",1998,160,1998-06-09,5.00,6,1.7320,,,315.2680,217.6840,124.8410,100.4300,
"R","Peter Lake",1998,167,1998-06-16,0.00,1,1.5260,2.7260,3.9980,4.4180,4.2790,2.9930,3.7630,
"R","Peter Lake",1998,167,1998-06-16,1.00,2,1.5750,3.4390,4.5180,4.5180,4.4290,2.6250,3.7970,
"R","Peter Lake",1998,167,1998-06-16,2.20,3,1.5290,2.2130,1.8600,4.1230,4.5740,2.7630,3.8600,
"R","Peter Lake",1998,167,1998-06-16,3.70,4,1.5270,9.0580,10.0350,5.5260,9.1910,4.5760,7.7330,
"R","Peter Lake",1998,167,1998-06-16,4.60,5,1.4800,10.6350,10.8180,8.4270,24.5080,7.8020,23.0740,
"R","Peter Lake",1998,167,1998-06-16,5.40,6,2.4560,4.3840,3.4650,48.7720,96.8350,32.2910,100.8330,
"R","Peter Lake",1998,174,1998-06-23,0.00,1,1.5740,,,2.9930,4.6160,2.1180,3.8360,
"R","Peter Lake",1998,174,1998-06-23,1.00,2,1.6390,,,3.1870,4.2550,2.0780,3.6080,
"R","Peter Lake",1998,174,1998-06-23,2.00,3,1.6200,,,3.5620,4.2990,2.1930,3.7610,
"R","Peter Lake",1998,174,1998-06-23,4.00,4,1.4230,,,5.9290,14.0060,5.0340,12.8420,
"R","Peter Lake",1998,174,1998-06-23,4.50,5,1.6380,,,7.3390,19.0850,5.5260,16.5500,
"R","Peter Lake",1998,174,1998-06-23,5.00,6,2.1330,,,29.0680,63.2490,22.2180,60.0650,
"R","Peter Lake",1998,181,1998-06-30,0.00,1,1.6710,2.2030,3.5860,3.2950,5.1500,3.0050,3.8190,
"R","Peter Lake",1998,181,1998-06-30,0.70,2,1.6820,3.5870,3.8650,3.5620,5.0510,2.3710,3.6490,
"R","Peter Lake",1998,181,1998-06-30,2.00,3,1.6480,2.6720,2.4280,3.5110,5.0180,2.9300,4.5630,
"R","Peter Lake",1998,181,1998-06-30,4.00,4,1.6060,4.0740,4.2340,6.9790,16.4350,5.4010,14.5560,
"R","Peter Lake",1998,181,1998-06-30,4.80,5,1.6670,8.0040,11.2970,13.4120,25.7230,9.4400,24.0080,
"R","Peter Lake",1998,181,1998-06-30,5.70,6,2.4060,1.3330,1.2390,133.5640,79.6470,53.0230,43.1820,
"R","Peter Lake",1998,188,1998-07-07,0.00,1,1.5730,,,5.2810,6.0910,3.3380,4.6220,
"R","Peter Lake",1998,188,1998-07-07,0.90,2,1.6160,,,5.4750,6.3990,3.2750,5.0870,
"R","Peter Lake",1998,188,1998-07-07,2.20,3,1.5610,,,5.1730,6.1160,3.1660,4.8620,
"R","Peter Lake",1998,188,1998-07-07,4.00,4,1.6630,,,7.2670,12.4680,5.1230,10.4860,
"R","Peter Lake",1998,188,1998-07-07,4.80,5,1.8220,,,9.8720,21.5700,7.6840,19.7430,
"R","Peter Lake",1998,188,1998-07-07,5.60,6,2.0700,,,417.8880,238.8350,176.0910,114.0890,
"R","Peter Lake",1998,195,1998-07-14,0.00,1,1.6210,3.1310,2.3900,5.6840,3.9320,2.3710,2.8460,
"R","Peter Lake",1998,195,1998-07-14,1.10,2,1.6290,3.3020,3.0730,5.6840,4.0160,2.2330,2.3830,
"R","Peter Lake",1998,195,1998-07-14,2.30,3,1.6600,1.8280,1.7370,3.7340,4.2930,2.3540,2.9980,
"R","Peter Lake",1998,195,1998-07-14,4.00,4,1.9640,2.4650,2.7140,6.0290,11.5310,4.8060,10.5800,
"R","Peter Lake",1998,195,1998-07-14,4.90,5,2.0880,3.2090,5.0210,18.0450,29.7860,14.7070,24.7620,
"R","Peter Lake",1998,195,1998-07-14,5.80,6,3.3270,5.9760,6.3560,141.8420,112.9710,68.4600,69.3470,
"R","Peter Lake",1998,202,1998-07-21,0.00,1,1.6270,,,2.5180,2.7500,2.4120,2.6050,
"R","Peter Lake",1998,202,1998-07-21,0.80,2,1.6540,,,2.9500,3.3220,2.3430,2.8750,
"R","Peter Lake",1998,202,1998-07-21,2.00,3,1.7300,,,3.0580,3.2140,2.7570,3.5980,
"R","Peter Lake",1998,202,1998-07-21,3.50,4,1.8810,,,3.8570,6.6800,3.0600,5.9710,
"R","Peter Lake",1998,202,1998-07-21,4.40,5,1.9400,,,13.8140,15.9550,0.7620,11.0520,
"R","Peter Lake",1998,202,1998-07-21,5.70,6,2.9290,,,47.2060,54.1990,34.3640,48.5880,
"R","Peter Lake",1998,209,1998-07-28,0.00,1,1.6250,6.3570,7.7500,3.8130,4.9670,3.2750,4.0830,
"R","Peter Lake",1998,209,1998-07-28,1.00,2,1.6530,7.0420,7.5500,3.6770,4.9360,3.1890,4.5040,
"R","Peter Lake",1998,209,1998-07-28,2.10,3,1.5950,4.6720,5.3750,3.7920,5.0720,3.2060,4.1530,
"R","Peter Lake",1998,209,1998-07-28,3.70,4,1.7970,3.2590,2.5360,5.6270,5.9130,4.3750,5.7710,
"R","Peter Lake",1998,209,1998-07-28,4.70,5,2.0740,2.9050,1.3220,11.0800,15.0090,9.6990,12.0420,
"R","Peter Lake",1998,209,1998-07-28,5.90,6,2.8330,5.8160,6.6110,45.4160,42.9880,48.6960,40.2760,
"R","Peter Lake",1998,216,1998-08-04,0.00,1,1.4210,,,5.7890,12.4120,3.8260,9.9550,
"R","Peter Lake",1998,216,1998-08-04,0.90,2,1.5400,,,6.4040,12.4470,3.7360,10.3050,
"R","Peter Lake",1998,216,1998-08-04,1.30,3,1.5100,,,6.6560,12.1950,3.9150,10.1260,
"R","Peter Lake",1998,216,1998-08-04,3.30,4,1.5590,,,9.1230,15.9630,5.3720,12.1320,
"R","Peter Lake",1998,216,1998-08-04,4.20,5,1.9630,,,15.8580,20.6010,7.9720,15.4420,
"R","Peter Lake",1998,216,1998-08-04,5.20,6,2.2320,,,16.2320,19.2230,8.7820,12.7140,
"R","Peter Lake",1998,223,1998-08-11,0.00,1,1.4680,3.9860,2.9300,5.2580,7.4180,3.7590,7.2120,
"R","Peter Lake",1998,223,1998-08-11,0.90,2,1.5370,2.6670,3.3800,5.3410,7.6590,4.2020,8.3080,
"R","Peter Lake",1998,223,1998-08-11,1.80,3,1.5360,3.2530,4.7580,5.3690,7.3060,3.8450,7.8620,
"R","Peter Lake",1998,223,1998-08-11,3.20,4,1.5750,4.6380,3.9250,6.3760,6.6240,4.6550,11.1490,
"R","Peter Lake",1998,223,1998-08-11,4.20,5,2.1630,3.5830,4.7180,9.2100,21.3960,6.3600,17.7220,
"R","Peter Lake",1998,223,1998-08-11,5.50,6,4.0780,24.2310,20.7180,48.6040,43.7000,19.6130,28.0560,
"R","Peter Lake",1998,230,1998-08-18,0.00,1,1.7020,,,5.9570,5.7440,3.9260,6.5770,
"R","Peter Lake",1998,230,1998-08-18,0.80,2,1.7000,,,6.3760,6.2990,3.9260,6.0420,
"R","Peter Lake",1998,230,1998-08-18,1.80,3,1.7260,,,6.4320,6.5690,3.8740,6.6290,
"R","Peter Lake",1998,230,1998-08-18,3.00,4,1.7110,,,6.2360,6.1140,3.6840,6.5180,
"R","Peter Lake",1998,230,1998-08-18,4.00,5,1.7780,,,8.7350,9.3270,3.6450,5.7200,
"R","Peter Lake",1998,230,1998-08-18,5.40,6,2.5150,,,26.4550,25.5470,14.6540,15.6810,
"R","Peter Lake",1998,237,1998-08-25,0.00,1,1.5400,1.3870,3.0650,7.0470,9.5290,3.5800,7.6010,
"R","Peter Lake",1998,237,1998-08-25,0.70,2,1.5870,2.7650,8.0500,5.3690,6.6560,3.6950,5.8710,
"R","Peter Lake",1998,237,1998-08-25,1.50,3,1.6350,7.6670,2.7110,5.3130,6.7120,4.1850,6.5190,
"R","Peter Lake",1998,237,1998-08-25,3.20,4,1.5910,4.3030,3.9560,5.0340,6.0170,3.3190,6.1580,
"R","Peter Lake",1998,237,1998-08-25,4.30,5,2.1660,6.7260,6.2380,10.8790,11.5480,5.2800,8.7610,
"R","Peter Lake",1998,237,1998-08-25,5.90,6,3.0370,6.6400,6.0290,22.4280,29.5740,17.8610,25.0410,
"R","Peter Lake",1998,242,1998-08-30,0.00,1,1.6950,,,5.3130,14.1880,5.1010,13.6200,
"R","Peter Lake",1998,242,1998-08-30,0.90,2,1.6890,,,4.4320,10.2850,3.6720,8.5030,
"R","Peter Lake",1998,242,1998-08-30,1.80,3,1.7280,,,5.2090,13.7730,4.0120,11.3740,
"R","Peter Lake",1998,242,1998-08-30,3.30,4,1.7810,,,4.7260,12.5000,3.3440,9.4330,
"R","Peter Lake",1998,242,1998-08-30,4.30,5,1.9430,,,7.1310,19.1950,6.9350,18.6320,
"R","Peter Lake",1998,242,1998-08-30,6.00,6,4.4750,,,25.3370,38.3660,16.8170,30.4190,
"R","Peter Lake",1999,144,1999-05-24,0.00,1,1.5260,,,11.0130,16.6000,7.4420,13.8150,
"R","Peter Lake",1999,144,1999-05-24,0.60,2,1.5120,,,10.4290,19.7890,7.5760,15.3490,
"R","Peter Lake",1999,144,1999-05-24,1.40,3,1.5270,,,7.9260,53.5530,8.2430,14.6810,
"R","Peter Lake",1999,144,1999-05-24,2.80,4,1.3580,,,21.6510,183.1060,29.0270,49.3780,
"R","Peter Lake",1999,144,1999-05-24,3.50,5,1.3350,,,28.5350,304.9130,41.8530,66.6920,
"R","Peter Lake",1999,144,1999-05-24,5.50,6,3.3770,,,21.0260,112.3540,19.3570,42.4700,
"R","Peter Lake",1999,151,1999-05-31,0.00,1,1.4830,,,8.5940,10.1630,6.9080,10.5980,
"R","Peter Lake",1999,151,1999-05-31,0.76,2,1.5310,,,17.0630,15.7610,9.6790,11.9960,
"R","Peter Lake",1999,151,1999-05-31,1.30,3,1.5030,,,12.7240,14.3690,8.2430,11.7630,
"R","Peter Lake",1999,151,1999-05-31,2.70,4,1.4680,,,10.5550,18.1010,7.9430,16.6490,
"R","Peter Lake",1999,151,1999-05-31,3.40,5,1.4020,,,11.6810,20.9690,8.4270,18.1450,
"R","Peter Lake",1999,151,1999-05-31,4.75,6,1.6540,,,45.1390,71.5680,38.6580,66.9330,
"R","Peter Lake",1999,158,1999-06-07,0.00,1,1.5940,,,7.0090,14.8740,5.7070,11.7990,
"R","Peter Lake",1999,158,1999-06-07,0.80,2,1.5960,,,7.4670,14.9360,6.1410,13.0320,
"R","Peter Lake",1999,158,1999-06-07,1.60,3,1.5660,,,12.1400,20.6840,7.1750,16.1660,
"R","Peter Lake",1999,158,1999-06-07,2.80,4,1.5120,,,29.2860,40.0090,14.4840,31.3650,
"R","Peter Lake",1999,158,1999-06-07,3.40,5,1.4760,,,17.8000,41.2490,12.5990,35.8550,
"R","Peter Lake",1999,158,1999-06-07,5.00,6,2.8220,,,87.5870,74.7030,74.3670,64.7380,
"R","Peter Lake",1999,165,1999-06-14,0.00,1,1.7060,,,7.3420,8.2880,7.0090,7.1630,
"R","Peter Lake",1999,165,1999-06-14,0.80,2,1.6960,,,7.6340,9.0380,6.8750,7.2960,
"R","Peter Lake",1999,165,1999-06-14,1.60,3,1.6970,,,7.9260,8.2250,6.9750,7.1960,
"R","Peter Lake",1999,165,1999-06-14,2.70,4,1.6440,,,9.9570,12.9680,7.9260,11.8720,
"R","Peter Lake",1999,165,1999-06-14,3.50,5,1.6460,,,14.6850,28.0380,11.3470,25.1240,
"R","Peter Lake",1999,165,1999-06-14,4.80,6,1.7540,,,57.0700,63.8050,50.9510,51.8620,
"R","Peter Lake",1999,172,1999-06-21,0.00,1,1.5390,,,7.3010,7.2880,6.7420,6.1800,
"R","Peter Lake",1999,172,1999-06-21,0.90,2,1.5900,,,7.7180,7.3920,6.7420,6.1800,
"R","Peter Lake",1999,172,1999-06-21,1.80,3,1.5940,,,7.5930,7.5170,6.8080,6.5300,
"R","Peter Lake",1999,172,1999-06-21,3.00,4,1.6100,,,9.4000,12.1350,7.5930,10.6430,
"R","Peter Lake",1999,172,1999-06-21,3.90,5,1.5830,,,11.4140,16.4170,9.8040,16.7680,
"R","Peter Lake",1999,172,1999-06-21,5.30,6,3.1210,,,59.9070,71.3890,54.9560,67.3080,
"R","Peter Lake",1999,179,1999-06-28,0.00,1,1.5260,,,7.0000,6.9160,6.5750,6.3460,
"R","Peter Lake",1999,179,1999-06-28,0.70,2,1.5860,,,7.2590,7.3290,6.6750,6.2460,
"R","Peter Lake",1999,179,1999-06-28,1.00,3,1.5930,,,7.2170,7.8920,6.5410,7.6300,
"R","Peter Lake",1999,179,1999-06-28,2.70,4,1.5630,,,8.1200,8.1680,6.9830,7.0390,
"R","Peter Lake",1999,179,1999-06-28,3.80,5,1.6450,,,9.5670,14.0520,8.2180,12.6220,
"R","Peter Lake",1999,179,1999-06-28,5.30,6,1.9070,,,42.8860,40.4760,38.3800,33.8670,
"R","Peter Lake",1999,186,1999-07-05,0.00,1,1.5210,,,10.1120,11.5620,9.4780,10.5290,
"R","Peter Lake",1999,186,1999-07-05,0.50,2,1.6080,,,9.5950,11.2450,8.7440,10.0120,
"R","Peter Lake",1999,186,1999-07-05,1.30,3,1.6000,,,8.5520,12.2880,7.4760,10.8640,
"R","Peter Lake",1999,186,1999-07-05,2.50,4,1.7040,,,9.2610,15.7470,7.9430,13.3140,
"R","Peter Lake",1999,186,1999-07-05,3.50,5,2.0290,,,14.9350,25.1830,14.3090,23.7250,
"R","Peter Lake",1999,186,1999-07-05,4.70,6,2.0580,,,33.8750,36.9830,29.7030,34.2080,
"R","Peter Lake",1999,193,1999-07-12,0.00,1,1.4070,,,9.5450,15.4640,7.9760,15.7820,
"R","Peter Lake",1999,193,1999-07-12,0.75,2,1.4660,,,9.5120,16.5390,7.6760,14.8320,
"R","Peter Lake",1999,193,1999-07-12,1.50,3,1.4370,,,9.6370,15.8930,8.2770,15.8980,
"R","Peter Lake",1999,193,1999-07-12,2.40,4,1.4960,,,11.9730,25.0190,10.3460,24.6660,
"R","Peter Lake",1999,193,1999-07-12,3.20,5,1.6780,,,15.9780,36.1230,13.0990,33.2710,
"R","Peter Lake",1999,193,1999-07-12,5.00,6,1.8520,,,38.7140,50.9000,35.0430,44.1510,
"R","Peter Lake",1999,200,1999-07-19,0.00,1,1.4960,,,5.2390,8.1030,4.6270,7.1850,
"R","Peter Lake",1999,200,1999-07-19,0.80,2,1.5080,,,5.9620,8.8030,4.8380,8.1640,
"R","Peter Lake",1999,200,1999-07-19,1.50,3,1.5670,,,5.9540,9.1300,5.0350,8.3920,
"R","Peter Lake",1999,200,1999-07-19,2.60,4,1.4600,,,7.3420,11.4140,6.5410,12.2150,
"R","Peter Lake",1999,200,1999-07-19,3.60,5,1.5680,,,7.5930,13.2480,6.3540,12.3420,
"R","Peter Lake",1999,200,1999-07-19,5.50,6,1.9460,,,33.1520,34.9270,27.3670,30.9870,
"R","Peter Lake",1999,207,1999-07-26,0.00,1,1.5920,,,5.7740,7.1470,5.4110,7.3910,
"R","Peter Lake",1999,207,1999-07-26,0.90,2,1.6770,,,6.1410,7.1970,5.4590,6.7480,
"R","Peter Lake",1999,207,1999-07-26,1.70,3,1.7190,,,6.2520,7.2390,5.6740,6.8310,
"R","Peter Lake",1999,207,1999-07-26,2.70,4,1.5550,,,8.1770,12.1430,7.4090,12.1810,
"R","Peter Lake",1999,207,1999-07-26,3.80,5,1.7510,,,9.7200,12.6830,7.6760,13.1640,
"R","Peter Lake",1999,207,1999-07-26,5.60,6,2.5520,,,49.1710,38.3590,47.5030,34.4700,
"R","Peter Lake",1999,214,1999-08-02,0.00,1,1.5420,,,4.6680,6.8050,4.3390,6.3790,
"R","Peter Lake",1999,214,1999-08-02,0.80,2,1.5730,,,4.7020,6.8560,4.4100,6.3080,
"R","Peter Lake",1999,214,1999-08-02,1.50,3,1.5740,,,4.8450,6.7130,4.4740,6.7150,
"R","Peter Lake",1999,214,1999-08-02,2.70,4,1.5600,,,6.9240,11.7720,6.4080,11.0980,
"R","Peter Lake",1999,214,1999-08-02,3.60,5,1.9430,,,12.0560,22.3300,11.6390,22.7480,
"R","Peter Lake",1999,214,1999-08-02,5.50,6,2.3450,,,16.5120,25.1280,30.7040,33.2070,
"R","Peter Lake",1999,221,1999-08-09,0.00,1,1.5330,,,7.0750,7.0960,5.8400,7.5570,
"R","Peter Lake",1999,221,1999-08-09,0.40,2,1.5370,,,7.8430,8.8290,6.0310,7.3660,
"R","Peter Lake",1999,221,1999-08-09,1.10,3,1.5330,,,7.5090,7.4960,6.1190,7.4280,
"R","Peter Lake",1999,221,1999-08-09,2.30,4,1.5750,,,7.9260,8.2250,6.5080,7.6640,
"R","Peter Lake",1999,221,1999-08-09,3.30,5,1.5620,,,8.8860,10.9130,7.0500,9.6220,
"R","Peter Lake",1999,221,1999-08-09,5.40,6,1.9860,,,22.3610,20.7100,18.8030,20.5710,
"R","Peter Lake",1999,228,1999-08-16,0.00,1,1.5050,,,8.6440,10.9460,7.2470,9.1280,
"R","Peter Lake",1999,228,1999-08-16,0.60,2,1.5270,,,8.8110,11.1960,7.0560,9.9140,
"R","Peter Lake",1999,228,1999-08-16,1.40,3,1.5520,,,6.9420,8.0630,7.0640,9.9560,
"R","Peter Lake",1999,228,1999-08-16,2.60,4,1.4790,,,9.5120,11.3290,7.7760,9.7300,
"R","Peter Lake",1999,228,1999-08-16,3.50,5,1.5960,,,16.6040,16.2200,13.5170,15.1390,
"R","Peter Lake",1999,228,1999-08-16,5.50,6,2.8060,,,32.8180,35.2610,29.3690,30.3740,
"R","Peter Lake",1999,235,1999-08-23,0.00,1,1.5350,,,10.6130,8.9770,8.9160,8.9480,
"R","Peter Lake",1999,235,1999-08-23,0.60,2,1.5630,,,10.9800,9.0270,8.9400,8.9240,
"R","Peter Lake",1999,235,1999-08-23,1.40,3,1.5860,,,10.9130,9.5100,8.8440,9.2180,
"R","Peter Lake",1999,235,1999-08-23,3.60,4,1.5400,,,11.3890,11.0150,9.5780,9.1780,
"R","Peter Lake",1999,235,1999-08-23,4.50,5,1.8950,,,19.1480,24.6170,15.9360,25.2240,
"R","Peter Lake",1999,235,1999-08-23,5.75,6,3.6450,,,14.2670,30.4900,19.3570,37.6070,
"R","Peter Lake",1999,241,1999-08-29,0.00,1,1.4600,,,8.6440,6.3610,7.1280,6.8650,
"R","Peter Lake",1999,241,1999-08-29,0.60,2,1.5470,,,9.0440,6.7940,7.1990,6.7940,
"R","Peter Lake",1999,241,1999-08-29,1.40,3,1.5200,,,9.0440,7.2110,7.1480,7.0930,
"R","Peter Lake",1999,241,1999-08-29,3.60,4,1.5020,,,9.9710,7.7440,7.9100,7.9290,
"R","Peter Lake",1999,241,1999-08-29,4.50,5,1.4480,,,17.3550,15.9900,12.8490,15.2860,
"R","Peter Lake",1999,241,1999-08-29,5.75,6,2.6950,,,16.7710,26.9950,10.2900,24.4440,
"T","Tuesday Lake",1984,157,1984-06-05,0.00,1,,8.8300,8.9200,9.6500,2.1700,,,
"T","Tuesday Lake",1984,157,1984-06-05,0.50,2,,8.4100,7.9800,8.9200,1.6000,,,
"T","Tuesday Lake",1984,157,1984-06-05,1.00,3,,9.6700,6.5800,8.7700,1.0800,,,
"T","Tuesday Lake",1984,157,1984-06-05,1.50,4,,5.5100,6.4100,10.8500,1.5300,,,
"T","Tuesday Lake",1984,157,1984-06-05,2.50,5,,0.9140,0.6720,15.3700,1.3600,,,
"T","Tuesday Lake",1984,157,1984-06-05,5.00,6,,,,9.2500,2.2200,,,
"T","Tuesday Lake",1984,164,1984-06-12,0.00,1,,32.4500,36.8400,8.9200,1.9500,,,
"T","Tuesday Lake",1984,164,1984-06-12,0.33,2,,28.8300,28.5600,9.0100,2.1200,,,
"T","Tuesday Lake",1984,164,1984-06-12,0.75,3,,34.8100,29.6700,9.8100,1.7200,,,
"T","Tuesday Lake",1984,164,1984-06-12,1.50,4,,21.9000,17.0200,13.0600,2.1900,,,
"T","Tuesday Lake",1984,164,1984-06-12,3.00,5,,4.3400,4.3400,18.1700,1.8700,,,
"T","Tuesday Lake",1984,164,1984-06-12,5.00,6,,,,10.7400,2.4900,,,
"T","Tuesday Lake",1984,164,1984-06-12,9.00,7,,,,4.4600,3.0200,,,
"T","Tuesday Lake",1984,171,1984-06-19,0.00,1,,33.1900,34.3400,9.4200,1.3800,,,
"T","Tuesday Lake",1984,171,1984-06-19,0.33,2,,22.2400,,10.9000,2.7100,,,
"T","Tuesday Lake",1984,171,1984-06-19,0.75,3,,13.6400,13.3000,9.7200,2.3900,,,
"T","Tuesday Lake",1984,171,1984-06-19,1.50,4,,11.4600,12.1400,10.3500,1.9800,,,
"T","Tuesday Lake",1984,171,1984-06-19,2.75,5,,2.9000,2.7100,15.8500,3.7000,,,
"T","Tuesday Lake",1984,171,1984-06-19,5.00,6,,,,12.5800,2.2100,,,
"T","Tuesday Lake",1984,171,1984-06-19,10.00,7,,,,4.3600,4.8000,,,
"T","Tuesday Lake",1984,178,1984-06-26,0.00,1,,32.2800,30.5700,9.3800,2.4200,,,
"T","Tuesday Lake",1984,178,1984-06-26,0.33,2,,26.8400,26.9100,9.3700,1.7400,,,
"T","Tuesday Lake",1984,178,1984-06-26,0.75,3,,24.4100,25.4300,8.6500,1.7600,,,
"T","Tuesday Lake",1984,178,1984-06-26,1.75,4,,9.5300,8.7400,8.7000,1.6300,,,
"T","Tuesday Lake",1984,178,1984-06-26,2.75,5,,2.8400,2.6400,14.0500,3.4200,,,
"T","Tuesday Lake",1984,178,1984-06-26,5.00,6,,,,8.4400,2.4500,,,
"T","Tuesday Lake",1984,178,1984-06-26,10.00,7,,,,15.3400,13.5300,,,
"T","Tuesday Lake",1984,185,1984-07-03,0.00,1,,19.0200,19.5000,13.8000,5.6800,,,
"T","Tuesday Lake",1984,185,1984-07-03,0.33,2,,14.2000,15.6000,14.9600,3.8700,,,
"T","Tuesday Lake",1984,185,1984-07-03,0.75,3,,12.2400,12.3300,13.2200,2.9500,,,
"T","Tuesday Lake",1984,185,1984-07-03,1.50,4,,9.4900,6.9200,12.5200,2.3600,,,
"T","Tuesday Lake",1984,185,1984-07-03,2.75,5,,3.0900,3.4700,23.3800,3.0400,,,
"T","Tuesday Lake",1984,185,1984-07-03,5.00,6,,,,20.6300,3.9900,,,
"T","Tuesday Lake",1984,185,1984-07-03,10.00,7,,,,5.2400,5.0600,,,
"T","Tuesday Lake",1984,192,1984-07-10,0.00,1,,23.1900,23.0900,12.8600,3.6400,,,1.5033
"T","Tuesday Lake",1984,192,1984-07-10,0.33,2,,26.8200,26.1200,10.0800,2.8300,,,1.4067
"T","Tuesday Lake",1984,192,1984-07-10,0.75,3,,17.2200,17.6600,9.0100,3.3000,,,1.4850
"T","Tuesday Lake",1984,192,1984-07-10,1.25,4,,15.4300,,8.4500,2.9600,,,1.5433
"T","Tuesday Lake",1984,192,1984-07-10,2.75,5,,2.7100,3.1900,11.3200,3.5700,,,2.0800
"T","Tuesday Lake",1984,192,1984-07-10,5.00,6,,,,11.3600,3.6400,,,1.0900
"T","Tuesday Lake",1984,192,1984-07-10,10.00,7,,,,3.5100,3.8200,,,0.5700
"T","Tuesday Lake",1984,199,1984-07-17,0.00,1,,20.7400,20.8400,7.1800,1.5500,,,1.7933
"T","Tuesday Lake",1984,199,1984-07-17,0.33,2,,18.6300,20.1800,10.8300,3.4300,,,1.9000
"T","Tuesday Lake",1984,199,1984-07-17,0.75,3,,15.2300,15.5300,8.6500,1.9900,,,1.8567
"T","Tuesday Lake",1984,199,1984-07-17,1.25,4,,13.5400,12.7200,6.5500,1.8100,,,1.9200
"T","Tuesday Lake",1984,199,1984-07-17,2.75,5,,2.8800,2.4900,9.8100,3.6200,,,1.5067
"T","Tuesday Lake",1984,199,1984-07-17,5.00,6,,,,9.9200,3.5900,,,1.5300
"T","Tuesday Lake",1984,199,1984-07-17,10.00,7,,,,3.1400,3.6800,,,0.4250
"T","Tuesday Lake",1984,206,1984-07-24,0.00,1,,37.4300,37.1900,7.1800,2.0300,,,1.5333
"T","Tuesday Lake",1984,206,1984-07-24,0.33,2,,34.5900,36.5900,8.5400,1.5100,,,1.5100
"T","Tuesday Lake",1984,206,1984-07-24,0.75,3,,32.9100,27.8300,7.4900,2.4800,,,1.5100
"T","Tuesday Lake",1984,206,1984-07-24,1.50,4,,28.1100,24.7300,8.8000,1.9100,,,1.4667
"T","Tuesday Lake",1984,206,1984-07-24,2.75,5,,6.5100,5.4900,18.3300,4.0300,,,1.8300
"T","Tuesday Lake",1984,206,1984-07-24,5.00,6,,,,18.0100,3.3000,,,0.4567
"T","Tuesday Lake",1984,206,1984-07-24,9.00,7,,,,4.9800,3.8600,,,0.5067
"T","Tuesday Lake",1984,213,1984-07-31,0.00,1,,23.5300,26.7500,16.4000,3.2600,,,1.3400
"T","Tuesday Lake",1984,213,1984-07-31,0.33,2,,29.6500,32.1500,17.3100,2.9500,,,1.3800
"T","Tuesday Lake",1984,213,1984-07-31,0.75,3,,9.6800,13.5600,12.8600,3.4200,,,1.2633
"T","Tuesday Lake",1984,213,1984-07-31,1.50,4,,4.5300,4.6700,7.6500,2.3300,,,1.1700
"T","Tuesday Lake",1984,213,1984-07-31,3.00,5,,0.6600,0.6600,16.5100,4.5000,,,2.0733
"T","Tuesday Lake",1984,213,1984-07-31,5.00,6,,,,20.5800,3.9500,,,0.4367
"T","Tuesday Lake",1984,213,1984-07-31,9.00,7,,,,4.0900,4.0900,,,0.5167
"T","Tuesday Lake",1984,220,1984-08-07,0.00,1,,50.9700,51.3000,16.4000,3.8600,,,1.5050
"T","Tuesday Lake",1984,220,1984-08-07,0.33,2,,33.1000,38.7600,21.6300,4.9400,,,1.3233
"T","Tuesday Lake",1984,220,1984-08-07,0.75,3,,32.5600,33.2000,22.9900,4.8100,,,1.2733
"T","Tuesday Lake",1984,220,1984-08-07,1.50,4,,16.9400,16.9700,11.7300,3.0400,,,1.1233
"T","Tuesday Lake",1984,220,1984-08-07,3.00,5,,1.9000,1.8100,19.8600,7.1500,,,1.5100
"T","Tuesday Lake",1984,220,1984-08-07,5.00,6,,,,23.9600,6.0900,,,0.4567
"T","Tuesday Lake",1984,220,1984-08-07,9.00,7,,,,5.0400,4.5500,,,0.3633
"T","Tuesday Lake",1984,227,1984-08-14,0.00,1,,30.5500,29.2100,11.7000,3.8900,,,0.6067
"T","Tuesday Lake",1984,227,1984-08-14,0.33,2,,25.9600,26.4100,11.8900,3.7000,,,0.6300
"T","Tuesday Lake",1984,227,1984-08-14,0.65,3,,27.0300,24.2700,12.6500,4.8300,,,0.6333
"T","Tuesday Lake",1984,227,1984-08-14,1.25,4,,17.5200,17.7900,11.8900,3.7000,,,0.6233
"T","Tuesday Lake",1984,227,1984-08-14,3.00,5,,1.4900,2.4400,18.4500,7.8500,,,0.5667
"T","Tuesday Lake",1984,227,1984-08-14,5.00,6,,,,32.9600,8.3000,,,0.1600
"T","Tuesday Lake",1984,227,1984-08-14,10.00,7,,,,5.0000,7.5500,,,0.1600
