fish_id,food_item,number_indiv
210289,"DAPHN",13
210289,"CHAOB",19
210289,"CHIRO",8
210289,"ODONN",1
210290,"CHAOB",11
210290,"OTHER",1
210290,"CHIRO",13
210290,"ODONA",1
210291,"DAPHN",63
210291,"CHAOB",189
210291,"CHIRO",27
210291,"ODONN",5
210292,"EPHEM",1
210292,"CHIRO",3
210292,"TRICH",1
210293,"DAPHN",37
210293,"EPHEM",6
210293,"CHAOB",10
210293,"OTHER",1
210293,"COLEO",1
210293,"ODONN",2
210296,"TRICH",1
210298,"EPHEM",3
210298,"CHAOB",1
210298,"ODONN",1
210298,"ODONA",2
210298,"LEECH",3
210301,"DAPHN",1
210301,"CHAOB",7
210301,"OTHER",15
210301,"CHIRO",1
210301,"ODONA",1
210301,"NOTON",1
210302,"DAPHN",7
210302,"EPHEM",1
210302,"OTHER",1
210302,"CHIRO",3
210302,"LEECH",1
210304,"CHAOB",45
210304,"AMPHI",16
210304,"OTHER",31
210304,"TRICH",1
210305,"EPHEM",2
210305,"MITES",1
210305,"COLEO",1
210305,"BASSF",6
210306,"CHAOB",147
210306,"MITES",2
210306,"OTHER",72
210306,"CHIRO",11
210306,"MOLLU",1
210307,"CHAOB",17
210307,"ODONN",1
210308,"CHAOB",6
210308,"AMPHI",1
210308,"OTHER",1
210308,"CHIRO",2
210308,"ODONN",1
210308,"BASSY",1
210310,"ODONA",1
210316,"DAPHN",209
210316,"CHAOB",365
210316,"CHIRO",12
210316,"MOLLU",1
210317,"DAPHN",34
210317,"CHAOB",40
210320,"DAPHN",228
210320,"CHAOB",14
210320,"OTHER",1
210320,"ODONN",3
210320,"ODONA",3
210320,"TRICH",1
210321,"CHAOB",19
210321,"COLEO",8
210322,"DAPHN",9
210322,"CHAOB",4
210322,"MEGAL",1
210322,"CHIRO",1
210322,"COLEO",23
210322,"ODONN",2
210323,"DAPHN",15
210323,"CHAOB",25
210326,"CHAOB",139
210326,"AMPHI",4
210326,"OTHER",15
210326,"TRICH",3
210327,"DAPHN",4
210327,"CHAOB",40
210327,"MITES",93
210327,"OTHER",2
210328,"CHAOB",1
210328,"CHIRO",1
210328,"TRICH",1
210328,"MOLLU",1
210329,"EPHEM",1
210329,"CHAOB",69
210329,"CHIRO",190
210332,"CHAOB",32
210332,"MITES",1
210332,"OTHER",97
210332,"CHIRO",12
210332,"ODONN",1
210334,"EPHEM",1
210334,"CHAOB",129
210334,"AMPHI",5
210334,"OTHER",6
210334,"CHIRO",5
210335,"CHAOB",124
210335,"AMPHI",4
210335,"OTHER",6
210335,"ODONN",1
210335,"TRICH",1
210336,"OTHER",1
210337,"EPHEM",1
210337,"CHAOB",3
210337,"AMPHI",2
210337,"OTHER",20
210337,"TRICH",3
210338,"EPHEM",1
210338,"OTHER",4
210338,"COLEO",1
210338,"ODONN",9
210338,"BASSF",1
210340,"EPHEM",2
210340,"CHAOB",11
210340,"AMPHI",4
210340,"CHIRO",1
210340,"LEECH",1
210341,"DAPHN",316
210341,"CHAOB",141
210341,"CHIRO",3
210341,"ODONN",2
210344,"CHAOB",15
210344,"MITES",766
210344,"OTHER",12
210344,"CHIRO",2
210346,"OTHER",1
210346,"CHIRO",2
210347,"CHAOB",2
210347,"OTHER",1
210347,"CHIRO",2
210347,"TRICH",1
210349,"CHAOB",15
210349,"OTHER",1
210353,"DAPHN",3
210353,"CHAOB",5
210354,"CHAOB",4
210354,"TRICH",1
210357,"CHAOB",221
210357,"MITES",1
210357,"CHIRO",3
210357,"ODONA",1
210358,"CHAOB",2
210358,"ODONN",1
210358,"MOLLU",1
210359,"CHAOB",1
210359,"MITES",1
210359,"OTHER",2
210359,"ODONA",1
210359,"BASSF",2
210361,"CHAOB",4
210361,"OTHER",3
210361,"CHIRO",1
210361,"ODONN",1
210362,"DAPHN",10
210362,"CHAOB",275
210362,"OTHER",1
210362,"CHIRO",2
210365,"DAPHN",6
210365,"COLEO",1
210365,"ODONA",2
210367,"EPHEM",1
210367,"CHAOB",87
210367,"MITES",67
210367,"AMPHI",4
210367,"OTHER",51
210368,"CHAOB",101
210368,"OTHER",5
210368,"ODONN",1
210369,"CHAOB",7
210369,"AMPHI",11
210369,"TRICH",15
210372,"CHAOB",4
210372,"OTHER",1
210372,"CHIRO",1
210373,"DAPHN",2
210373,"CHAOB",162
210373,"OTHER",96
210373,"CHIRO",14
210375,"CHAOB",709
210375,"CHIRO",1
210379,"EPHEM",2
210379,"CHAOB",16
210379,"CHIRO",1
210379,"ODONA",1
210380,"DAPHN",2
210380,"AMPHI",1
210380,"ODONN",1
210380,"ODONA",3
210380,"LEECH",1
210381,"EPHEM",1
210381,"OTHER",4
210381,"COLEO",1
210381,"ODONN",2
210383,"CHAOB",333
210385,"CHAOB",22
210385,"NOTON",2
210386,"CHAOB",185
210386,"ODONN",1
210386,"TRICH",1
210386,"MOLLU",1
210387,"CHAOB",184
210387,"OTHER",1
210389,"EPHEM",1
210389,"CHAOB",1
210389,"OTHER",1
210390,"DAPHN",69
210390,"CHAOB",5
210390,"OTHER",1
210391,"DAPHN",16
210391,"CHAOB",3
210391,"ODONN",6
210391,"TRICH",1
210391,"MOLLU",22
210392,"DAPHN",30
210392,"EPHEM",2
210392,"CHAOB",6
210392,"CHIRO",1
210392,"ODONN",2
210393,"CHAOB",172
210393,"OTHER",2
210393,"CHIRO",2
210393,"TRICH",2
210393,"MOLLU",1
210395,"EPHEM",4
210395,"CHAOB",168
210395,"AMPHI",1
210395,"CHIRO",5
210395,"ODONN",1
210397,"DAPHN",7
210397,"CHAOB",502
210397,"OTHER",1
210397,"CHIRO",8
210399,"DAPHN",33
210399,"EPHEM",1
210399,"CHAOB",9
210399,"MITES",2
210399,"CHIRO",24
210401,"CHAOB",10
210401,"CHIRO",1
210401,"TRICH",2
210402,"DAPHN",28
210402,"CHAOB",149
210402,"MITES",1
210402,"OTHER",42
210402,"CHIRO",2
210402,"TRICH",1
210403,"DAPHN",11
210403,"EPHEM",1
210403,"ODONN",8
210403,"TRICH",2
210403,"MOLLU",1
210404,"DAPHN",5
210404,"CHAOB",1
210404,"ODONA",2
210405,"EPHEM",1
210405,"CHIRO",2
210405,"ODONN",3
210405,"TRICH",1
210406,"CHAOB",1
210406,"MITES",1
210406,"TRICH",25
210407,"CHAOB",391
210407,"AMPHI",7
210407,"OTHER",32
210407,"ODONN",1
210407,"TRICH",3
210408,"DAPHN",43
210408,"CHAOB",396
210408,"AMPHI",1
210408,"CHIRO",3
210409,"CHAOB",4
210409,"OTHER",2
210409,"ODONA",1
210410,"DAPHN",10
210410,"CHAOB",7
210410,"OTHER",1
210410,"CHIRO",1
210412,"DAPHN",1
210412,"EPHEM",1
210412,"CHIRO",3
210412,"ODONN",12
210413,"OTHER",3
210413,"ODONN",2
210415,"CHAOB",11
210416,"DAPHN",12
210416,"CHAOB",33
210416,"CHIRO",2
210416,"ODONN",1
210417,"OTHER",2
210417,"COLEO",1
210417,"ODONA",1
210417,"BASSF",1
210419,"DAPHN",5
210419,"CHAOB",30
210419,"CHIRO",1
210419,"BASSF",1
210420,"DAPHN",113
210420,"CHAOB",41
210421,"DAPHN",5
210421,"EPHEM",3
210421,"CHIRO",1
210421,"ODONN",1
210421,"ODONA",1
210422,"CHAOB",455
210422,"CHIRO",1
210423,"EPHEM",1
210423,"CHAOB",3
210424,"DAPHN",27
210424,"EPHEM",1
210424,"CHAOB",123
210424,"MITES",8
210424,"OTHER",196
210424,"CHIRO",4
210425,"DAPHN",10
210425,"CHAOB",1
210425,"OTHER",1
210426,"EPHEM",1
210426,"CHAOB",436
210427,"DAPHN",12
210427,"CHAOB",1051
210427,"CHIRO",2
210432,"EPHEM",1
210432,"CHAOB",5
210432,"OTHER",3
210432,"COLEO",3
210435,"DAPHN",102
210435,"CHAOB",340
210435,"AMPHI",1
210435,"CHIRO",229
210435,"ODONN",1
210438,"DAPHN",139
210438,"CHAOB",389
210438,"AMPHI",1
210444,"OTHER",2
210444,"MOLLU",1
210446,"EPHEM",2
210446,"OTHER",4
210446,"CHIRO",1
210446,"ODONA",2
210448,"DAPHN",1
210448,"OTHER",3
210448,"CHIRO",3
210448,"BASSF",1
210449,"DAPHN",5
210449,"EPHEM",1
210449,"CHAOB",3
210449,"ODONN",2
210449,"TRICH",23
210454,"DAPHN",1
210454,"CHAOB",1
210454,"OTHER",1
210454,"CHIRO",3
210454,"ODONA",3
210454,"BASSF",12
210455,"DAPHN",4
210455,"CHAOB",9
210455,"ODONA",1
210455,"BASSF",10
210456,"DAPHN",11
210456,"CHAOB",9
210456,"MITES",8
210456,"CHIRO",2
210456,"ODONN",1
210456,"ODONA",1
210457,"EPHEM",1
210457,"OTHER",3
210457,"ODONA",3
210457,"TRICH",1
210457,"MOLLU",1
210458,"CHAOB",35
210458,"CHIRO",3
210458,"TRICH",1
210459,"CHAOB",8
210459,"CHIRO",1
210459,"BASSF",1
210462,"DAPHN",1
210462,"CHAOB",2
210462,"ODONA",1
210463,"OTHER",1
210463,"CHIRO",1
210464,"DAPHN",7
210464,"CHAOB",634
210464,"AMPHI",1
210464,"CHIRO",2
210464,"ODONN",1
210464,"TRICH",1
210466,"CHAOB",2
210466,"OTHER",2
210466,"LEECH",1
210467,"DAPHN",5
210467,"CHAOB",2
210467,"MITES",142
210467,"CHIRO",1
210467,"COLEO",1
210467,"BASSF",1
210468,"CHAOB",145
210468,"OTHER",21
210468,"ODONN",1
210471,"CHAOB",96
210471,"AMPHI",3
210471,"OTHER",3
210471,"CHIRO",19
210471,"LEECH",1
210472,"DAPHN",2
210472,"ODONN",1
210473,"EPHEM",1
210473,"OTHER",1
210474,"DAPHN",1
210474,"CHAOB",1
210474,"MEGAL",1
210474,"TRICH",3
210475,"CHAOB",3
210475,"MOLLU",14
210477,"OTHER",1
210478,"DAPHN",2
210478,"CHAOB",914
210478,"CHIRO",4
210479,"EPHEM",1
210479,"CHAOB",3
210479,"CHIRO",1
210479,"ODONN",1
210479,"LEECH",1
210481,"DAPHN",47
210481,"CHAOB",248
210481,"OTHER",1
210481,"CHIRO",1
210481,"COLEO",1
210483,"CHAOB",12
210483,"CHIRO",1
210483,"COLEO",4
210483,"ODONN",1
210483,"ODONA",1
210484,"CHAOB",202
210484,"ODONN",1
210485,"OTHER",7
210485,"COLEO",3
210485,"ODONN",2
210485,"ODONA",2
210487,"CHAOB",27
210487,"AMPHI",3
210487,"CHIRO",1
210487,"ODONN",5
210487,"TRICH",3
210488,"CHAOB",2
210488,"OTHER",6
210488,"ODONN",4
210488,"TRICH",2
210488,"LEECH",1
210489,"DAPHN",5
210489,"CHAOB",4
210489,"MITES",100
210489,"OTHER",3
210489,"CHIRO",3
210490,"OTHER",1
210491,"ODONA",1
210491,"TRICH",1
210491,"MOLLU",1
210491,"BASSF",1
210492,"DAPHN",36
210492,"CHAOB",45
210492,"CHIRO",36
210497,"OTHER",1
210497,"COLEO",1
210497,"ODONN",1
210497,"ODONA",3
210497,"TRICH",2
210499,"DAPHN",1
210499,"EPHEM",1
210499,"CHAOB",35
210499,"CHIRO",1
210499,"ODONN",3
210501,"CHAOB",4
210502,"CHAOB",1
210502,"CHIRO",1
210503,"EPHEM",2
210503,"CHAOB",15
210503,"OTHER",1
210503,"CHIRO",5
210503,"ODONN",14
210503,"TRICH",1
210504,"EPHEM",4
210504,"OTHER",3
210504,"TRICH",1
210506,"EPHEM",1
210506,"ODONN",2
210511,"EPHEM",7
210511,"CHIRO",3
210511,"BASSF",1
210512,"DAPHN",1
210512,"OTHER",1
210512,"CHIRO",1
210512,"ODONA",3
210513,"DAPHN",12
210513,"CHAOB",592
210513,"BASSF",1
210515,"CHAOB",46
210515,"CHIRO",25
210515,"ODONN",4
210516,"DAPHN",33
210516,"CHAOB",534
210516,"CHIRO",3
210516,"TRICH",1
210516,"LEECH",1
210517,"CHAOB",13
210517,"CHIRO",20
210518,"CHAOB",27
210518,"MITES",1
210518,"AMPHI",1
210518,"OTHER",17
210518,"BASSY",1
210519,"DAPHN",27
210519,"CHAOB",6
210519,"OTHER",1
210519,"CHIRO",1
210521,"DAPHN",72
210521,"CHAOB",147
210521,"CHIRO",4
210522,"DAPHN",1
210522,"CHAOB",6
210522,"ODONN",1
210522,"TRICH",1
210524,"DAPHN",11
210524,"CHAOB",43
210524,"TRICH",1
210524,"MOLLU",11
210525,"DAPHN",4
210525,"EPHEM",1
210525,"CHAOB",9
210525,"CHIRO",5
210525,"ODONN",1
210526,"ODONN",1
210527,"CHAOB",364
210527,"CHIRO",4
210527,"ODONN",1
210528,"CHIRO",1
210530,"CHAOB",15
210530,"ODONA",1
210531,"AMPHI",1
210531,"ODONA",1
210531,"MOLLU",8
210532,"CHIRO",1
210532,"ODONN",1
210533,"EPHEM",4
210533,"TRICH",2
210535,"CHAOB",17
210535,"AMPHI",5
210535,"OTHER",32
210535,"ODONN",1
210535,"TRICH",2
210536,"AMPHI",4
210536,"OTHER",12
210536,"ODONN",1
210536,"TRICH",9
210538,"DAPHN",2
210538,"CHAOB",15
210538,"CHIRO",1
210539,"DAPHN",24
210539,"CHAOB",8
210539,"CHIRO",1
210540,"EPHEM",1
210540,"CHAOB",6
210540,"MOLLU",15
210541,"DAPHN",10
210541,"EPHEM",1
210542,"TRICH",2
210543,"EPHEM",1
210543,"OTHER",1
210543,"CHIRO",3
210543,"COLEO",1
210543,"ODONA",1
210543,"TRICH",1
210545,"DAPHN",22
210545,"CHAOB",237
210545,"MITES",1
210547,"DAPHN",12
210547,"CHAOB",9
210547,"ODONN",1
210547,"MOLLU",1
210549,"DAPHN",5
210549,"EPHEM",2
210549,"CHAOB",17
210552,"DAPHN",2
210552,"CHAOB",5
210552,"ODONN",1
210557,"CHAOB",13
210557,"TRICH",1
210558,"OTHER",1
210558,"NOTON",3
210562,"CHAOB",660
210563,"DAPHN",696
210563,"EPHEM",2
210563,"CHAOB",232
210563,"CHIRO",12
210565,"EPHEM",1
210565,"CHAOB",2
210565,"MITES",1
210565,"MOLLU",1
210566,"DAPHN",3
210566,"COLEO",1
210566,"ODONA",2
210566,"TRICH",1
210570,"DAPHN",3
210570,"CHAOB",32
210570,"TRICH",1
210570,"MOLLU",4
210571,"DAPHN",2
210571,"CHAOB",5
210571,"AMPHI",21
210571,"TRICH",9
210572,"DAPHN",68
210572,"CHAOB",437
210572,"MITES",1
210572,"ODONN",1
210573,"DAPHN",167
210573,"EPHEM",1
210573,"CHAOB",290
210573,"AMPHI",1
210573,"OTHER",1
210573,"CHIRO",6
210573,"TRICH",1
210574,"EPHEM",5
210574,"CHAOB",5
210574,"MITES",1
210574,"OTHER",1
210578,"DAPHN",40
210578,"CHAOB",276
210578,"COLEO",1
210578,"ODONN",3
210581,"EPHEM",2
210581,"OTHER",1
210581,"MOLLU",1
210582,"CHAOB",592
210582,"CHIRO",1
210583,"DAPHN",9
210583,"CHAOB",448
210583,"CHIRO",3
210583,"ODONN",1
210584,"CHAOB",2
210584,"TRICH",1
210584,"MOLLU",26
210585,"EPHEM",2
210585,"CHAOB",96
210585,"CHIRO",1
210585,"ODONN",1
210588,"EPHEM",1
210588,"CHAOB",66
210588,"CHIRO",1
210588,"TRICH",1
210589,"EPHEM",3
210589,"CHAOB",2
210589,"AMPHI",4
210589,"CHIRO",30
210590,"EPHEM",1
210590,"CHAOB",47
210590,"AMPHI",2
210590,"ODONN",1
210590,"TRICH",1
210591,"CHAOB",4
210591,"CHIRO",1
210591,"ODONN",1
210591,"TRICH",1
210593,"CHAOB",616
210593,"AMPHI",1
210593,"OTHER",6
210593,"ODONA",1
210594,"OTHER",1
210594,"CHIRO",1
210594,"TRICH",5
210595,"DAPHN",2
210595,"EPHEM",1
210595,"CHAOB",2
210595,"CHIRO",8
210595,"ODONN",1
210595,"TRICH",3
210596,"CHIRO",4
210598,"MITES",1
210598,"TRICH",4
210599,"CHAOB",156
210599,"AMPHI",5
210599,"OTHER",19
210599,"TRICH",2
210600,"DAPHN",2
210600,"CHAOB",5
210600,"MITES",1
210600,"AMPHI",3
210600,"OTHER",15
210600,"COLEO",1
210600,"ODONA",1
210600,"TRICH",8
210601,"DAPHN",1
210601,"CHAOB",2
210601,"OTHER",1
210601,"ODONN",1
210604,"DAPHN",4
210604,"CHAOB",1
210604,"CHIRO",2
210604,"COLEO",1
210604,"BASSF",10
210605,"EPHEM",2
210605,"CHAOB",2
210605,"CHIRO",1
210605,"COLEO",1
210605,"ODONN",4
210605,"TRICH",2
210606,"EPHEM",1
210606,"CHAOB",16
210606,"OTHER",1
210606,"CHIRO",2
210606,"COLEO",1
210608,"DAPHN",20
210608,"EPHEM",1
210608,"OTHER",1
210608,"CHIRO",4
210608,"ODONN",1
210608,"TRICH",6
210612,"DAPHN",2
210612,"EPHEM",1
210612,"CHAOB",9
210614,"EPHEM",2
210614,"CHAOB",1
210614,"AMPHI",1
210614,"TRICH",1
210615,"OTHER",1
210615,"ODONN",2
210615,"MOLLU",1
210617,"CHAOB",11
210617,"OTHER",1
210617,"ODONN",15
210617,"NOTON",6
210618,"EPHEM",3
210618,"CHAOB",3
210618,"ODONN",3
210618,"ODONA",1
210619,"CHAOB",2
210619,"AMPHI",1
210619,"TRICH",6
210620,"CHAOB",9
210620,"CHIRO",7
210620,"TRICH",2
210620,"LEECH",1
210620,"BASSY",1
210621,"CHAOB",3
210621,"ODONN",1
210621,"TRICH",2
210622,"EPHEM",3
210622,"CHAOB",55
210622,"ODONN",63
210622,"TRICH",2
210624,"CHAOB",1
210624,"ODONA",1
210624,"TRICH",1
210625,"ODONA",1
210626,"DAPHN",16
210626,"CHAOB",14
210626,"TRICH",1
210626,"LEECH",1
210627,"DAPHN",97
210627,"CHAOB",58
210627,"MITES",1
210627,"CHIRO",12
210627,"ODONN",1
210628,"DAPHN",30
210628,"CHAOB",848
210628,"OTHER",1
210628,"ODONN",1
210628,"TRICH",1
210628,"MOLLU",1
210629,"DAPHN",192
210629,"CHAOB",88
210629,"OTHER",2
210629,"CHIRO",1
210632,"CHAOB",107
210632,"AMPHI",2
210632,"CHIRO",3
210632,"ODONN",1
210633,"CHAOB",14
210633,"AMPHI",1
210633,"OTHER",24
210635,"OTHER",1
210635,"MOLLU",1
210636,"DAPHN",9
210636,"CHAOB",212
210636,"OTHER",503
210636,"ODONA",1
210637,"CHAOB",296
210637,"MITES",6
210637,"AMPHI",2
210637,"OTHER",6
210637,"CHIRO",1
210637,"TRICH",2
210638,"ODONN",1
210638,"MOLLU",1
210639,"CHAOB",11
210639,"OTHER",8
210640,"DAPHN",38
210640,"CHAOB",2
210640,"CHIRO",1
210640,"TRICH",1
210641,"CHAOB",506
210641,"CHIRO",5
210642,"DAPHN",344
210642,"EPHEM",2
210642,"CHAOB",379
210642,"OTHER",1
210642,"CHIRO",3
210643,"CHAOB",2
210643,"OTHER",1
210646,"DAPHN",1
210646,"CHAOB",13
210646,"ODONN",1
210646,"TRICH",1
210646,"MOLLU",1
840409,"ODONA",9
840409,"LEECH",1
840411,"COLEO",1
840411,"ODONN",17
840411,"NOTON",1
840412,"COLEO",1
840412,"ODONN",17
840412,"NOTON",1
840413,"ODONA",1
840414,"CHIRO",1
840414,"ODONA",7
840414,"BASSF",1
840416,"CHIRO",2
840416,"ODONA",8
840417,"CHIRO",2
840417,"ODONN",10
840417,"ODONA",1
840418,"BASSF",8
840419,"ODONN",1
840420,"ODONA",34
840421,"CHIRO",1
840421,"ODONN",1
840421,"ODONA",1
840423,"ODONA",1
840423,"VERTE",1
840424,"CHIRO",1
840424,"ODONA",7
840424,"TRICH",1
840426,"ODONN",1
840426,"ODONA",12
840563,"OTHER",2
840563,"CHIRO",3
840563,"COLEO",1
840563,"ODONA",1
840575,"CHIRO",3
840575,"ODONA",1
840576,"DAPHN",11
840576,"CHAOB",3
840576,"CHIRO",1
840576,"ODONA",4
840576,"MOLLU",1
840666,"OTHER",2
840666,"CHIRO",3
840666,"COLEO",1
840666,"ODONA",1
840667,"CHIRO",3
840667,"ODONA",1
840668,"DAPHN",11
840668,"CHAOB",3
840668,"CHIRO",1
840668,"ODONA",4
840668,"MOLLU",1
840669,"MITES",1
840669,"CHIRO",1
840669,"ODONA",3
840670,"OTHER",2
840670,"CHIRO",12
840670,"ODONA",3
840671,"CHIRO",5
840671,"ODONA",3
840671,"LEECH",2
840672,"CHIRO",1
840672,"ODONA",5
840672,"BASSF",1
840682,"CHIRO",1
840682,"ODONA",5
840682,"BASSF",1
850021,"DAPHN",192
850021,"EPHEM",2
850021,"CHAOB",18
850021,"OTHER",6
850021,"CHIRO",29
850021,"COLEO",1
850022,"DAPHN",218
850022,"CHIRO",19
850022,"NOTON",1
850022,"LEECH",1
850023,"DAPHN",132
850023,"CHAOB",108
850023,"CHIRO",66
850024,"DAPHN",225
850024,"EPHEM",1
850024,"CHAOB",50
850024,"CHIRO",33
850026,"DAPHN",1
850026,"EPHEM",1
850026,"CHAOB",1
850026,"CHIRO",7
850026,"TRICH",1
850026,"LEECH",1
850027,"DAPHN",120
850027,"CHAOB",62
850027,"OTHER",7
850027,"CHIRO",6
850028,"DAPHN",7
850028,"EPHEM",3
850028,"CHAOB",7
850028,"OTHER",1
850028,"CHIRO",8
850030,"DAPHN",12
850030,"EPHEM",2
850030,"CHAOB",1
850030,"MITES",1
850030,"OTHER",8
850030,"CHIRO",11
850031,"DAPHN",21
850031,"EPHEM",3
850031,"CHAOB",24
850031,"CHIRO",15
850031,"ODONA",1
850032,"DAPHN",1
850032,"EPHEM",2
850032,"CHAOB",2
850032,"COLEO",1
850032,"ODONA",1
850032,"TRICH",1
850033,"DAPHN",1
850033,"CHAOB",4
850033,"OTHER",1
850034,"DAPHN",62
850034,"CHAOB",1
850034,"CHIRO",10
850035,"EPHEM",1
850035,"CHIRO",100
850313,"ODONA",1
850313,"TRICH",1
850313,"MOLLU",1
850313,"LEECH",1
850314,"POLYP",3
850315,"DAPHN",2
850315,"OTHER",1
850315,"ODONA",1
850316,"EPHEM",1
850316,"OTHER",1
850316,"CHIRO",2
850317,"CHIRO",3
850317,"COLEO",1
850317,"TRICH",2
850317,"NOTON",1
850317,"MOLLU",4
850317,"LEECH",1
850319,"DAPHN",2
850319,"OTHER",1
850319,"COLEO",2
850319,"ODONA",1
850320,"CHIRO",1
850320,"COLEO",4
850321,"DAPHN",1
850321,"OTHER",2
850321,"COLEO",3
850321,"ODONA",1
850360,"ODONN",1
850361,"DAPHN",1
850361,"CHIRO",1
850364,"POLYP",1
850364,"EPHEM",2
850364,"MITES",2
850364,"COLEO",3
850364,"ODONN",3
850365,"CHAOB",2
850365,"MITES",2
850365,"ODONA",1
850366,"OTHER",3
850366,"COLEO",3
850366,"ODONA",1
850366,"TRICH",1
850389,"CHAOB",576
850389,"OTHER",1
850389,"ODONN",1
850390,"CHAOB",25
850390,"OTHER",4
850390,"ODONN",1
850391,"DAPHN",1
850391,"CHAOB",80
850391,"MITES",2
850391,"OTHER",3
850391,"CHIRO",2
850391,"ODONA",1
850392,"CHAOB",3
850392,"OTHER",2
850392,"CHIRO",1
850392,"ODONN",1
850392,"ODONA",2
850392,"TRICH",1
850392,"LEECH",1
850393,"CHAOB",257
850393,"OTHER",1
850394,"CHAOB",1
850394,"COLEO",1
850394,"ODONN",1
850394,"ODONA",8
850394,"MOLLU",2
850395,"OTHER",1
850395,"CHIRO",1
850396,"ODONN",1
850396,"ODONA",1
850396,"TRICH",4
850397,"ODONA",1
850398,"DAPHN",3
850398,"CHAOB",36
850398,"ODONA",2
850399,"CHAOB",19
850399,"ODONA",65
850399,"MOLLU",1
850401,"DAPHN",1
850401,"ODONA",88
850401,"TRICH",2
850401,"MOLLU",1
850402,"OTHER",2
850403,"OTHER",10
850403,"ODONN",1
850404,"OTHER",1
850405,"EPHEM",1
850405,"COLEO",1
850406,"POLYP",1
850406,"DAPHN",33
850406,"CHAOB",3
850406,"MITES",427
850406,"OTHER",1
850406,"CHIRO",4
850406,"COLEO",1
850406,"ODONA",1
850407,"POLYP",5
850407,"DAPHN",1
850407,"MITES",1
850407,"OTHER",2
850407,"CHIRO",3
850407,"ODONN",1
850407,"ODONA",1
850413,"ODONN",1
850413,"ODONA",1
850413,"BASSY",1
850414,"ODONN",1
850414,"ODONA",1
850415,"DAPHN",1
850415,"EPHEM",1
850415,"TRICH",1
850420,"ODONA",1
850421,"DAPHN",7
850421,"OTHER",16
850421,"CHIRO",1
850421,"ODONA",9
850421,"TRICH",1
850423,"DAPHN",7
850423,"MITES",2
850423,"OTHER",1
850423,"ODONN",3
850423,"ODONA",1
850427,"DAPHN",2
850427,"OTHER",1
850427,"ODONA",1
850428,"EPHEM",1
850428,"OTHER",1
850428,"CHIRO",2
850431,"CHAOB",2
850431,"ODONA",1
850436,"POLYP",5
850436,"DAPHN",2
850436,"CHAOB",1
850436,"MITES",2
850436,"OTHER",3
850436,"CHIRO",3
850436,"ODONA",30
850436,"NOTON",2
850437,"OTHER",1
850437,"ODONA",1
850438,"DAPHN",2
850438,"OTHER",1
850438,"COLEO",2
850438,"ODONA",1
850532,"DACES",2
850533,"CHIRO",1
850533,"ODONA",1
850534,"COLEO",1
850535,"CHIRO",1
850535,"ODONN",1
850535,"DACES",1
850536,"DACES",1
850537,"CRATF",2
850538,"OTHER",1
850538,"DACES",1
850539,"OTHER",1
850540,"ODONA",1
850540,"DACES",2
850541,"DAPHN",1
850541,"CHAOB",4
850541,"DACES",1
850543,"OTHER",1
850543,"ODONA",1
850543,"LEECH",1
850545,"DACES",1
850546,"COLEO",1
850546,"ODONA",1
850546,"LEECH",1
850557,"POLYP",1
850557,"OTHER",2
850557,"ODONN",1
850558,"OTHER",1
850558,"ODONN",1
850558,"TRICH",2
850559,"CHAOB",3
850559,"CHIRO",1
850559,"TRICH",3
850560,"ODONA",2
850562,"COLEO",4
850562,"ODONA",2
850562,"TRICH",1
850563,"CHIRO",1
850563,"NOTON",1
850564,"CHAOB",3
850564,"CHIRO",3
850564,"COLEO",1
850564,"NOTON",1
850565,"OTHER",2
850565,"ODONN",3
850565,"BASSF",1
850566,"CHAOB",1
850566,"ODONA",1
850566,"TRICH",1
850566,"DACES",2
850567,"ODONA",1
850567,"LEECH",1
850567,"DACES",2
850568,"CHAOB",2
850568,"CHIRO",1
850568,"LEECH",1
850569,"CHIRO",1
850569,"ODONA",1
850570,"CHAOB",6
850570,"LEECH",1
850571,"DAPHN",1
850571,"CHAOB",2
850571,"ODONA",1
850572,"CHIRO",1
850572,"TRICH",1
850573,"CHAOB",2
850573,"ODONA",1
850573,"TRICH",1
850574,"CHAOB",1
850574,"CHIRO",5
850574,"BASSF",3
850575,"DAPHN",5
850575,"CHAOB",2
850575,"CHIRO",3
850575,"DACES",1
850575,"BASSF",2
850576,"CHIRO",2
850576,"ODONA",1
850576,"BASSF",2
850577,"DAPHN",10
850577,"EPHEM",1
850577,"CHAOB",6
850577,"CHIRO",4
850577,"ODONA",4
850577,"BASSF",3
850579,"CHAOB",9
850579,"DACES",1
850580,"CHAOB",1
850580,"CHIRO",5
850580,"ODONA",1
850580,"BASSF",2
850581,"CHAOB",3
850581,"CHIRO",1
850581,"COLEO",1
850582,"DAPHN",25
850582,"CHAOB",2
850582,"CHIRO",1
850582,"ODONN",1
850583,"ODONA",2
850583,"BASSY",1
850584,"ODONN",1
850585,"DAPHN",18
850585,"CHAOB",2
850585,"CHIRO",3
850585,"ODONA",4
850586,"DAPHN",540
850586,"CHAOB",15
850586,"MITES",1
850586,"CHIRO",3
850586,"DACES",1
850586,"BASSY",2
850587,"DAPHN",94
850587,"EPHEM",1
850587,"BASSY",5
850588,"ODONA",10
850588,"TRICH",5
850588,"LEECH",1
850589,"LEECH",2
850589,"BASSY",1
850590,"DAPHN",4
850590,"EPHEM",1
850590,"CHAOB",2
850590,"CHIRO",1
850590,"COLEO",1
