lakeid,lakename,year4,daynum,sampledate,old_taxon_code,standard_taxon_code,group_code,taxon_name,net_efficiency,number_per_net,vol_haul,density,mean_length,mean_individ_biomass,total_biomass
"R","Peter Lake",1987,167,1987-06-16,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,59.5,848,1.097,0.960,3.160,3.465
"R","Peter Lake",1987,167,1987-06-16,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,6.0,848,0.113,2.020,17.022,1.922
"R","Peter Lake",1987,167,1987-06-16,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.121,20.0,848,0.194,0.580,1.948,0.379
"R","Peter Lake",1987,167,1987-06-16,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,39.5,848,0.384,0.880,5.648,2.169
"R","Peter Lake",1987,167,1987-06-16,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,99.0,848,0.962,0.700,3.149,3.031
"R","Peter Lake",1987,167,1987-06-16,"MESO","MESO","CCOP","Mesocyclops edax",0.121,13.0,848,0.126,1.360,17.820,2.252
"R","Peter Lake",1987,167,1987-06-16,"COPD","COPD","OCOP","Copepodite",0.132,515.0,848,4.602,0.490,1.267,5.830
"R","Peter Lake",1987,167,1987-06-16,"NAUP","NAUP","OCOP","Nauplii",0.133,970.0,848,8.581,0.240,1.029,8.828
"R","Peter Lake",1987,167,1987-06-16,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,1089.0,848,5.537,0.110,0.003,0.015
"R","Peter Lake",1987,167,1987-06-16,"KTEST","KTEST","ROT","Keratella testudo",0.183,1188.0,848,7.671,0.140,0.005,0.042
"R","Peter Lake",1987,167,1987-06-16,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,1188.0,848,4.105,0.130,0.062,0.253
"R","Peter Lake",1987,167,1987-06-16,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,1643.5,848,16.712,0.130,0.007,0.110
"R","Peter Lake",1987,167,1987-06-16,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.197,20.0,848,0.120,0.100,0.020,0.002
"R","Peter Lake",1987,167,1987-06-16,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,1247.5,848,7.457,0.110,0.027,0.199
"R","Peter Lake",1987,167,1987-06-16,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,119.0,848,0.560,0.210,0.111,0.062
"R","Peter Lake",1987,167,1987-06-16,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,112.0,848,3.145,0.130,2.910,9.151
"R","Peter Lake",1987,167,1987-06-16,"FLONG","FIL","ROT","Filinia longispina",0.042,218.0,848,6.121,0.140,0.036,0.218
"R","Peter Lake",1987,167,1987-06-16,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,241.5,848,2.079,1.889,39.408,81.919
"R","Peter Lake",1987,174,1987-06-23,"DROS","DROS","CLAD","Daphnia rosea",0.080,11.5,848,0.170,0.720,2.860,0.485
"R","Peter Lake",1987,174,1987-06-23,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,168.0,848,4.717,0.130,2.910,13.726
"R","Peter Lake",1987,174,1987-06-23,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,59.5,848,1.097,1.110,4.390,4.814
"R","Peter Lake",1987,174,1987-06-23,"FLONG","FIL","ROT","Filinia longispina",0.042,138.5,848,3.889,0.150,0.044,0.171
"R","Peter Lake",1987,174,1987-06-23,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,160.0,848,1.189,0.960,9.050,10.764
"R","Peter Lake",1987,174,1987-06-23,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,64.5,848,0.555,1.640,26.824,14.893
"R","Peter Lake",1987,174,1987-06-23,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,7.0,848,0.132,2.040,17.406,2.293
"R","Peter Lake",1987,174,1987-06-23,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,59.5,848,1.120,1.260,5.850,6.552
"R","Peter Lake",1987,174,1987-06-23,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,198.0,848,1.925,0.790,4.288,8.254
"R","Peter Lake",1987,174,1987-06-23,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,20.0,848,0.194,0.540,1.623,0.316
"R","Peter Lake",1987,174,1987-06-23,"MESO","MESO","CCOP","Mesocyclops edax",0.121,10.0,848,0.097,1.510,26.990,2.624
"R","Peter Lake",1987,174,1987-06-23,"COPD","COPD","OCOP","Copepodite",0.132,257.5,848,2.301,0.590,2.035,4.683
"R","Peter Lake",1987,174,1987-06-23,"NAUP","NAUP","OCOP","Nauplii",0.133,693.0,848,6.131,0.220,0.988,6.055
"R","Peter Lake",1987,174,1987-06-23,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,752.5,848,3.826,0.120,0.003,0.013
"R","Peter Lake",1987,174,1987-06-23,"KTEST","KTEST","ROT","Keratella testudo",0.183,515.0,848,3.326,0.120,0.003,0.011
"R","Peter Lake",1987,174,1987-06-23,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,317.0,848,1.095,0.130,0.062,0.067
"R","Peter Lake",1987,174,1987-06-23,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,1544.5,848,15.705,0.130,0.007,0.104
"R","Peter Lake",1987,174,1987-06-23,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,20.0,848,0.256,0.130,0.007,0.002
"R","Peter Lake",1987,174,1987-06-23,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,198.0,848,1.184,0.110,0.027,0.032
"R","Peter Lake",1987,174,1987-06-23,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,158.5,848,0.746,0.190,0.082,0.061
"R","Peter Lake",1987,174,1987-06-23,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.042,20.0,848,0.562,0.560,4.039,2.268
"R","Peter Lake",1987,181,1987-06-30,"DROS","DROS","CLAD","Daphnia rosea",0.080,35.0,848,0.516,0.710,2.754,1.421
"R","Peter Lake",1987,181,1987-06-30,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,239.5,848,1.780,1.200,14.460,25.745
"R","Peter Lake",1987,181,1987-06-30,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,109.0,848,2.052,0.950,3.090,6.340
"R","Peter Lake",1987,181,1987-06-30,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,10.0,848,0.184,0.980,3.310,0.610
"R","Peter Lake",1987,181,1987-06-30,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,2.0,848,0.038,2.070,17.990,0.677
"R","Peter Lake",1987,181,1987-06-30,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,39.5,848,0.384,1.040,8.652,3.322
"R","Peter Lake",1987,181,1987-06-30,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,49.5,848,0.481,0.590,2.035,0.979
"R","Peter Lake",1987,181,1987-06-30,"MESO","MESO","CCOP","Mesocyclops edax",0.121,5.0,848,0.049,1.410,20.564,1.000
"R","Peter Lake",1987,181,1987-06-30,"COPD","COPD","OCOP","Copepodite",0.132,336.5,848,3.007,0.510,1.403,4.219
"R","Peter Lake",1987,181,1987-06-30,"NAUP","NAUP","OCOP","Nauplii",0.133,683.0,848,6.042,0.200,0.944,5.707
"R","Peter Lake",1987,181,1987-06-30,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,534.5,848,2.718,0.120,0.003,0.009
"R","Peter Lake",1987,181,1987-06-30,"KTEST","KTEST","ROT","Keratella testudo",0.183,505.0,848,3.261,0.130,0.004,0.014
"R","Peter Lake",1987,181,1987-06-30,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,277.0,848,0.957,0.120,0.048,0.046
"R","Peter Lake",1987,181,1987-06-30,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,812.0,848,8.257,0.130,0.007,0.054
"R","Peter Lake",1987,181,1987-06-30,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,10.0,848,0.128,0.130,0.007,0.001
"R","Peter Lake",1987,181,1987-06-30,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,168.5,848,1.007,0.110,0.027,0.027
"R","Peter Lake",1987,181,1987-06-30,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,10.0,848,0.281,0.140,0.055,0.015
"R","Peter Lake",1987,181,1987-06-30,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,138.5,848,0.652,0.190,0.082,0.054
"R","Peter Lake",1987,181,1987-06-30,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,116.0,848,3.257,0.130,2.910,9.478
"R","Peter Lake",1987,181,1987-06-30,"FLONG","FIL","ROT","Filinia longispina",0.042,297.0,848,8.339,0.140,0.036,0.297
"R","Peter Lake",1987,181,1987-06-30,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,67.5,848,0.581,1.539,22.578,13.118
"R","Peter Lake",1987,188,1987-07-07,"DROS","DROS","CLAD","Daphnia rosea",0.080,14.0,848,0.206,0.730,2.970,0.613
"R","Peter Lake",1987,188,1987-07-07,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,186.5,848,1.386,1.110,12.276,17.020
"R","Peter Lake",1987,188,1987-07-07,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,99.0,848,1.863,0.960,3.160,5.888
"R","Peter Lake",1987,188,1987-07-07,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,20.0,848,0.369,0.990,3.390,1.250
"R","Peter Lake",1987,188,1987-07-07,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,7.5,848,0.141,2.040,17.406,2.457
"R","Peter Lake",1987,188,1987-07-07,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,20.0,848,0.194,1.020,8.234,1.601
"R","Peter Lake",1987,188,1987-07-07,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,20.0,848,0.194,0.680,2.924,0.569
"R","Peter Lake",1987,188,1987-07-07,"MESO","MESO","CCOP","Mesocyclops edax",0.121,10.0,848,0.097,1.440,22.356,2.173
"R","Peter Lake",1987,188,1987-07-07,"COPD","COPD","OCOP","Copepodite",0.132,317.0,848,2.833,0.510,1.403,3.974
"R","Peter Lake",1987,188,1987-07-07,"NAUP","NAUP","OCOP","Nauplii",0.133,782.0,848,6.918,0.200,0.944,6.534
"R","Peter Lake",1987,188,1987-07-07,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,732.5,848,3.724,0.120,0.003,0.013
"R","Peter Lake",1987,188,1987-07-07,"KTEST","KTEST","ROT","Keratella testudo",0.183,366.5,848,2.367,0.120,0.003,0.008
"R","Peter Lake",1987,188,1987-07-07,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,168.5,848,0.582,0.130,0.062,0.036
"R","Peter Lake",1987,188,1987-07-07,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,970.0,848,9.863,0.140,0.008,0.081
"R","Peter Lake",1987,188,1987-07-07,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,10.0,848,0.128,0.130,0.007,0.001
"R","Peter Lake",1987,188,1987-07-07,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.197,10.0,848,0.060,0.100,0.020,0.001
"R","Peter Lake",1987,188,1987-07-07,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,79.0,848,0.472,0.100,0.020,0.009
"R","Peter Lake",1987,188,1987-07-07,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,10.0,848,0.118,0.350,0.116,0.014
"R","Peter Lake",1987,188,1987-07-07,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,39.5,848,1.109,0.130,0.044,0.049
"R","Peter Lake",1987,188,1987-07-07,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,128.5,848,0.605,0.190,0.082,0.050
"R","Peter Lake",1987,188,1987-07-07,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,79.5,848,2.232,0.120,2.910,6.496
"R","Peter Lake",1987,188,1987-07-07,"FLONG","FIL","ROT","Filinia longispina",0.042,227.5,848,6.388,0.140,0.036,0.228
"R","Peter Lake",1987,188,1987-07-07,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,45.0,848,0.387,1.460,19.567,7.579
"R","Peter Lake",1987,195,1987-07-14,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,1084.0,848,11.023,0.140,0.008,0.091
"R","Peter Lake",1987,195,1987-07-14,"DROS","DROS","CLAD","Daphnia rosea",0.080,27.0,848,0.398,0.690,2.548,1.014
"R","Peter Lake",1987,195,1987-07-14,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,5.0,848,0.064,0.130,0.007,0.000
"R","Peter Lake",1987,195,1987-07-14,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,181.0,848,1.346,1.140,12.983,17.470
"R","Peter Lake",1987,195,1987-07-14,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,10.0,848,0.060,0.100,0.020,0.001
"R","Peter Lake",1987,195,1987-07-14,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,178.0,848,3.350,1.000,3.470,11.626
"R","Peter Lake",1987,195,1987-07-14,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,15.0,848,0.177,0.350,0.182,0.032
"R","Peter Lake",1987,195,1987-07-14,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,20.0,848,0.369,0.990,3.390,1.250
"R","Peter Lake",1987,195,1987-07-14,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,44.5,848,1.249,0.140,0.055,0.069
"R","Peter Lake",1987,195,1987-07-14,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,3.5,848,0.066,2.070,17.990,1.185
"R","Peter Lake",1987,195,1987-07-14,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,178.0,848,0.838,0.180,0.070,0.059
"R","Peter Lake",1987,195,1987-07-14,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,25.0,848,0.243,0.670,2.816,0.684
"R","Peter Lake",1987,195,1987-07-14,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.042,5.0,848,0.140,0.510,3.051,0.428
"R","Peter Lake",1987,195,1987-07-14,"MESO","MESO","CCOP","Mesocyclops edax",0.121,7.5,848,0.073,1.330,16.310,1.189
"R","Peter Lake",1987,195,1987-07-14,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,155.0,848,4.352,0.120,2.910,12.664
"R","Peter Lake",1987,195,1987-07-14,"COPD","COPD","OCOP","Copepodite",0.132,450.5,848,4.026,0.560,1.781,7.171
"R","Peter Lake",1987,195,1987-07-14,"FLONG","FIL","ROT","Filinia longispina",0.042,549.5,848,15.428,0.140,0.036,0.550
"R","Peter Lake",1987,195,1987-07-14,"NAUP","NAUP","OCOP","Nauplii",0.133,1495.0,848,13.226,0.230,1.008,13.337
"R","Peter Lake",1987,195,1987-07-14,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,116.5,848,1.003,1.126,9.659,9.686
"R","Peter Lake",1987,195,1987-07-14,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,584.0,848,2.969,0.120,0.003,0.010
"R","Peter Lake",1987,195,1987-07-14,"KTEST","KTEST","ROT","Keratella testudo",0.183,302.0,848,1.950,0.120,0.003,0.007
"R","Peter Lake",1987,195,1987-07-14,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,109.0,848,0.377,0.130,0.062,0.023
"R","Peter Lake",1987,202,1987-07-21,"DROS","DROS","CLAD","Daphnia rosea",0.080,27.0,848,0.398,0.700,2.649,1.055
"R","Peter Lake",1987,202,1987-07-21,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,51.5,848,0.383,1.140,12.983,4.971
"R","Peter Lake",1987,202,1987-07-21,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,69.5,848,1.308,0.940,3.010,3.938
"R","Peter Lake",1987,202,1987-07-21,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,4.0,848,0.075,2.120,18.989,1.430
"R","Peter Lake",1987,202,1987-07-21,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,5.0,848,0.049,0.800,4.428,0.215
"R","Peter Lake",1987,202,1987-07-21,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,25.0,848,0.243,0.530,1.548,0.376
"R","Peter Lake",1987,202,1987-07-21,"MESO","MESO","CCOP","Mesocyclops edax",0.121,3.0,848,0.029,1.590,33.125,0.966
"R","Peter Lake",1987,202,1987-07-21,"COPD","COPD","OCOP","Copepodite",0.132,178.0,848,1.591,0.570,1.864,2.965
"R","Peter Lake",1987,202,1987-07-21,"NAUP","NAUP","OCOP","Nauplii",0.133,1203.0,848,10.642,0.230,1.008,10.732
"R","Peter Lake",1987,202,1987-07-21,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,366.5,848,1.863,0.120,0.003,0.006
"R","Peter Lake",1987,202,1987-07-21,"KTEST","KTEST","ROT","Keratella testudo",0.183,39.5,848,0.255,0.120,0.003,0.001
"R","Peter Lake",1987,202,1987-07-21,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,173.5,848,0.600,0.130,0.062,0.037
"R","Peter Lake",1987,202,1987-07-21,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,876.0,848,8.908,0.130,0.007,0.059
"R","Peter Lake",1987,202,1987-07-21,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,5.0,848,0.030,0.110,0.027,0.001
"R","Peter Lake",1987,202,1987-07-21,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,5.0,848,0.059,0.350,0.182,0.011
"R","Peter Lake",1987,202,1987-07-21,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,94.0,848,2.639,0.150,0.068,0.178
"R","Peter Lake",1987,202,1987-07-21,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,104.0,848,0.489,0.190,0.082,0.040
"R","Peter Lake",1987,202,1987-07-21,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.042,20.0,848,0.562,0.580,4.488,2.520
"R","Peter Lake",1987,202,1987-07-21,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,88.0,848,2.471,0.120,2.910,7.190
"R","Peter Lake",1987,202,1987-07-21,"DIAPH","DIAPH","CLAD","Diaphanosoma birgei",0.038,5.0,848,0.155,0.930,4.068,0.631
"R","Peter Lake",1987,202,1987-07-21,"FLONG","FIL","ROT","Filinia longispina",0.042,421.0,848,11.821,0.160,0.053,0.629
"R","Peter Lake",1987,202,1987-07-21,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,74.5,848,0.641,1.190,11.230,7.201
"R","Peter Lake",1987,209,1987-07-28,"DROS","DROS","CLAD","Daphnia rosea",0.080,11.0,848,0.162,0.760,3.314,0.537
"R","Peter Lake",1987,209,1987-07-28,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,47.5,848,0.353,1.000,9.860,3.482
"R","Peter Lake",1987,209,1987-07-28,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,198.0,848,3.727,0.950,3.090,11.516
"R","Peter Lake",1987,209,1987-07-28,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,20.0,848,0.369,0.960,3.160,1.165
"R","Peter Lake",1987,209,1987-07-28,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,1.0,848,0.019,1.920,15.174,0.286
"R","Peter Lake",1987,209,1987-07-28,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,39.5,848,0.384,0.890,5.814,2.232
"R","Peter Lake",1987,209,1987-07-28,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.121,10.0,848,0.097,0.640,2.505,0.244
"R","Peter Lake",1987,209,1987-07-28,"MESO","MESO","CCOP","Mesocyclops edax",0.121,11.5,848,0.112,1.370,18.345,2.051
"R","Peter Lake",1987,209,1987-07-28,"COPD","COPD","OCOP","Copepodite",0.132,1118.5,848,9.995,0.540,1.623,16.226
"R","Peter Lake",1987,209,1987-07-28,"NAUP","NAUP","OCOP","Nauplii",0.133,2712.5,848,23.996,0.200,0.944,22.664
"R","Peter Lake",1987,209,1987-07-28,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,1326.5,848,6.744,0.120,0.003,0.023
"R","Peter Lake",1987,209,1987-07-28,"KTEST","KTEST","ROT","Keratella testudo",0.183,208.0,848,1.343,0.120,0.003,0.005
"R","Peter Lake",1987,209,1987-07-28,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,119.0,848,0.411,0.130,0.062,0.025
"R","Peter Lake",1987,209,1987-07-28,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,1980.0,848,20.134,0.130,0.007,0.133
"R","Peter Lake",1987,209,1987-07-28,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,10.0,848,0.128,0.130,0.007,0.001
"R","Peter Lake",1987,209,1987-07-28,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.197,10.0,848,0.060,0.100,0.020,0.001
"R","Peter Lake",1987,209,1987-07-28,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,20.0,848,0.236,0.350,0.182,0.043
"R","Peter Lake",1987,209,1987-07-28,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,109.0,848,3.060,0.150,0.068,0.207
"R","Peter Lake",1987,209,1987-07-28,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,59.5,848,0.280,0.190,0.082,0.023
"R","Peter Lake",1987,209,1987-07-28,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,44.5,848,1.249,0.120,2.910,3.636
"R","Peter Lake",1987,209,1987-07-28,"FLONG","FIL","ROT","Filinia longispina",0.042,604.0,848,16.959,0.140,0.036,0.605
"R","Peter Lake",1987,209,1987-07-28,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,175.5,848,1.511,1.017,7.318,11.054
"R","Peter Lake",1987,216,1987-08-04,"DROS","DROS","CLAD","Daphnia rosea",0.080,25.0,848,0.369,0.730,2.970,1.095
"R","Peter Lake",1987,216,1987-08-04,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,20.5,848,0.152,0.980,9.450,1.440
"R","Peter Lake",1987,216,1987-08-04,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,237.5,848,4.470,0.950,3.090,13.813
"R","Peter Lake",1987,216,1987-08-04,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,49.5,848,0.912,0.930,2.940,2.682
"R","Peter Lake",1987,216,1987-08-04,"EPSH","EPSH","CCOP","Epischura lacustris",0.063,1.0,848,0.019,1.940,15.534,0.292
"R","Peter Lake",1987,216,1987-08-04,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.121,39.5,848,0.384,0.560,1.781,0.684
"R","Peter Lake",1987,216,1987-08-04,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,69.5,848,0.676,1.020,8.234,5.563
"R","Peter Lake",1987,216,1987-08-04,"MESO","MESO","CCOP","Mesocyclops edax",0.121,9.5,848,0.092,1.390,19.431,1.795
"R","Peter Lake",1987,216,1987-08-04,"COPD","COPD","OCOP","Copepodite",0.132,1099.0,848,9.821,0.550,1.701,16.708
"R","Peter Lake",1987,216,1987-08-04,"NAUP","NAUP","OCOP","Nauplii",0.133,2326.5,848,20.582,0.200,0.944,19.439
"R","Peter Lake",1987,216,1987-08-04,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,1534.5,848,7.802,0.120,0.003,0.027
"R","Peter Lake",1987,216,1987-08-04,"KTEST","KTEST","ROT","Keratella testudo",0.183,168.5,848,1.088,0.130,0.004,0.005
"R","Peter Lake",1987,216,1987-08-04,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,297.0,848,1.026,0.120,0.048,0.050
"R","Peter Lake",1987,216,1987-08-04,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,2306.5,848,23.454,0.140,0.008,0.193
"R","Peter Lake",1987,216,1987-08-04,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,59.5,848,0.763,0.130,0.007,0.005
"R","Peter Lake",1987,216,1987-08-04,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.197,10.0,848,0.060,0.100,0.020,0.001
"R","Peter Lake",1987,216,1987-08-04,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,20.0,848,0.120,0.110,0.027,0.003
"R","Peter Lake",1987,216,1987-08-04,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,39.5,848,0.466,0.290,0.097,0.045
"R","Peter Lake",1987,216,1987-08-04,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.042,386.0,848,10.838,0.150,0.068,0.732
"R","Peter Lake",1987,216,1987-08-04,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.251,49.5,848,0.233,0.160,0.049,0.011
"R","Peter Lake",1987,216,1987-08-04,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.042,14.5,848,0.407,0.120,2.910,1.185
"R","Peter Lake",1987,216,1987-08-04,"FLONG","FIL","ROT","Filinia longispina",0.042,445.5,848,12.508,0.140,0.036,0.446
"R","Peter Lake",1987,216,1987-08-04,"DPUL","DPUL","CLAD","Daphnia pulex",0.137,184.0,848,1.584,1.061,8.220,13.019
"R","Peter Lake",1987,223,1987-08-11,"SDIAP","FDIAPT","OCOP","Skistodiaptomus sp.",0.064,20.0,848,0.369,1.020,3.630,1.338
"R","Peter Lake",1987,223,1987-08-11,"HGIB","HGIB","CLAD","Holopedium gibberum",0.159,41.0,848,0.305,1.090,11.816,3.601
"R","Peter Lake",1987,223,1987-08-11,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.121,20.0,848,0.194,0.580,1.948,0.379
"R","Peter Lake",1987,223,1987-08-11,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.063,158.5,848,2.983,0.910,2.800,8.353
"R","Peter Lake",1987,223,1987-08-11,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.121,59.5,848,0.578,1.010,8.029,4.644
"R","Peter Lake",1987,223,1987-08-11,"MESO","MESO","CCOP","Mesocyclops edax",0.121,4.0,848,0.039,1.380,18.882,0.734
"R","Peter Lake",1987,223,1987-08-11,"COPD","COPD","OCOP","Copepodite",0.132,930.5,848,8.315,0.580,1.948,16.201
"R","Peter Lake",1987,223,1987-08-11,"NAUP","NAUP","OCOP","Nauplii",0.133,2435.5,848,21.546,0.210,0.966,20.820
"R","Peter Lake",1987,223,1987-08-11,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.232,1920.5,848,9.764,0.120,0.003,0.034
"R","Peter Lake",1987,223,1987-08-11,"KTEST","KTEST","ROT","Keratella testudo",0.183,138.5,848,0.894,0.120,0.003,0.003
"R","Peter Lake",1987,223,1987-08-11,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.341,396.0,848,1.368,0.130,0.062,0.084
"R","Peter Lake",1987,223,1987-08-11,"KLONG","KLONG","ROT","Kellicotia longispina",0.116,2673.0,848,27.180,0.130,0.007,0.179
"R","Peter Lake",1987,223,1987-08-11,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,20.0,848,0.256,0.130,0.007,0.002
"R","Peter Lake",1987,223,1987-08-11,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.197,20.0,848,0.120,0.110,0.027,0.003
"R","Peter Lake",1987,223,1987-08-11,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.100,39.5,848,0.466,0.340,0.177,0.082
