lakeid,lakename,year4,daynum,sampledate,areal_prod_mixed,vol_prod_mixed,areal_prod_pzone,vol_prod_pzone
"T","Tuesday Lake",1989,148,1989-05-28,251.9237,241.5706,492.1987,164.0662
"T","Tuesday Lake",1989,149,1989-05-29,174.5676,169.7185,312.9782,104.3261
"T","Tuesday Lake",1989,150,1989-05-30,129.3839,127.5616,219.9176,73.3059
"T","Tuesday Lake",1989,151,1989-05-31,193.3364,193.3364,348.0556,116.0185
"T","Tuesday Lake",1989,152,1989-06-01,247.2349,256.3917,503.6174,167.8725
"T","Tuesday Lake",1989,153,1989-06-02,214.7330,231.2509,460.0937,153.3646
"T","Tuesday Lake",1989,154,1989-06-03,210.9611,236.2764,493.7776,164.5925
"T","Tuesday Lake",1989,155,1989-06-04,209.1075,243.9587,544.0392,181.3464
"T","Tuesday Lake",1989,156,1989-06-05,131.0586,159.5496,339.9075,113.3025
"T","Tuesday Lake",1989,157,1989-06-06,140.7097,179.0851,428.3641,142.7880
"T","Tuesday Lake",1989,158,1989-06-07,100.4745,133.9660,331.8078,110.6026
"T","Tuesday Lake",1989,159,1989-06-08,61.5144,82.0192,162.7441,54.2480
"T","Tuesday Lake",1989,160,1989-06-09,107.9120,143.8827,295.2465,98.4155
"T","Tuesday Lake",1989,161,1989-06-10,178.2526,237.6701,516.0326,172.0109
"T","Tuesday Lake",1989,162,1989-06-11,184.5845,246.1126,501.6718,167.2239
"T","Tuesday Lake",1989,163,1989-06-12,73.2249,97.6332,154.2070,51.4023
"T","Tuesday Lake",1989,164,1989-06-13,77.6041,103.4722,157.4569,52.4856
"T","Tuesday Lake",1989,165,1989-06-14,128.4890,171.3186,272.0807,90.6936
"T","Tuesday Lake",1989,166,1989-06-15,194.7028,247.8035,439.4148,146.4716
"T","Tuesday Lake",1989,167,1989-06-16,223.9611,272.6482,512.7664,170.9221
"T","Tuesday Lake",1989,168,1989-06-17,204.6960,238.8120,449.7380,149.9127
"T","Tuesday Lake",1989,169,1989-06-18,164.1123,183.8058,338.7642,112.9214
"T","Tuesday Lake",1989,170,1989-06-19,172.6008,185.8778,362.1862,120.7287
"T","Tuesday Lake",1989,171,1989-06-20,163.0391,169.0776,345.3072,115.1024
"T","Tuesday Lake",1989,172,1989-06-21,127.2694,127.2694,266.2792,88.7597
"T","Tuesday Lake",1989,173,1989-06-22,106.8238,109.1630,221.1991,71.1905
"T","Tuesday Lake",1989,174,1989-06-23,104.7545,109.4450,222.4998,69.2222
"T","Tuesday Lake",1989,175,1989-06-24,135.4025,144.7049,317.4124,95.5650
"T","Tuesday Lake",1989,176,1989-06-25,111.6986,122.1704,254.7476,74.3014
"T","Tuesday Lake",1989,177,1989-06-26,99.2838,111.1978,225.4581,63.7659
"T","Tuesday Lake",1989,178,1989-06-27,143.8327,165.0539,373.2693,102.4661
"T","Tuesday Lake",1989,179,1989-06-28,132.6859,156.1010,344.8281,91.9542
"T","Tuesday Lake",1989,180,1989-06-29,144.7311,166.0849,370.9664,101.8339
"T","Tuesday Lake",1989,181,1989-06-30,100.4097,112.4589,222.9852,63.0665
"T","Tuesday Lake",1989,182,1989-07-01,131.2926,143.6013,300.7816,87.7280
"T","Tuesday Lake",1989,183,1989-07-02,138.2894,147.7902,308.3835,92.8467
"T","Tuesday Lake",1989,184,1989-07-03,137.6025,143.7638,293.0707,91.1776
"T","Tuesday Lake",1989,185,1989-07-04,148.1218,151.3654,306.7855,98.7355
"T","Tuesday Lake",1989,186,1989-07-05,145.0719,145.0719,283.4611,94.4870
"T","Tuesday Lake",1989,187,1989-07-06,145.6312,151.0249,285.1191,95.0397
"T","Tuesday Lake",1989,188,1989-07-07,162.5610,175.0657,328.9755,109.6585
"T","Tuesday Lake",1989,189,1989-07-08,157.6019,176.5142,318.9519,106.3173
"T","Tuesday Lake",1989,190,1989-07-09,139.8952,163.2110,278.0523,92.6841
"T","Tuesday Lake",1989,191,1989-07-10,166.7462,202.9954,351.7088,117.2363
"T","Tuesday Lake",1989,192,1989-07-11,128.2009,163.1648,257.4506,85.8168
"T","Tuesday Lake",1989,193,1989-07-12,145.2520,193.6694,306.4384,102.1461
"T","Tuesday Lake",1989,194,1989-07-13,172.4959,227.8248,378.5397,126.1799
"T","Tuesday Lake",1989,195,1989-07-14,167.6468,219.3509,361.6628,120.5543
"T","Tuesday Lake",1989,196,1989-07-15,167.4519,217.0673,357.9031,119.3010
"T","Tuesday Lake",1989,197,1989-07-16,158.8255,203.9961,331.6848,110.5616
"T","Tuesday Lake",1989,198,1989-07-17,162.1749,206.4045,337.3475,112.4492
"T","Tuesday Lake",1989,199,1989-07-18,102.0422,128.7019,191.0721,63.6907
"T","Tuesday Lake",1989,200,1989-07-19,157.4266,196.7832,318.7477,106.2492
"T","Tuesday Lake",1989,201,1989-07-20,151.4455,187.6317,313.4277,104.4759
"T","Tuesday Lake",1989,202,1989-07-21,145.0141,178.0875,307.5395,102.5132
"T","Tuesday Lake",1989,203,1989-07-22,133.8731,162.9760,289.4581,96.4860
"T","Tuesday Lake",1989,204,1989-07-23,127.2436,153.5698,284.0551,94.6850
"T","Tuesday Lake",1989,205,1989-07-24,110.5579,132.2915,250.3702,83.4567
"T","Tuesday Lake",1989,206,1989-07-25,109.6950,130.1466,263.1589,87.7196
"T","Tuesday Lake",1989,207,1989-07-26,97.0236,114.1453,241.2452,80.4151
"T","Tuesday Lake",1989,208,1989-07-27,100.3683,120.0988,243.9794,81.3265
"T","Tuesday Lake",1989,209,1989-07-28,118.8017,144.6281,295.0611,98.3537
"T","Tuesday Lake",1989,210,1989-07-29,54.5956,67.6406,111.9155,37.3052
"T","Tuesday Lake",1989,211,1989-07-30,70.1005,88.4150,148.3331,49.4444
"T","Tuesday Lake",1989,212,1989-07-31,120.4659,154.7269,283.9868,94.6623
"T","Tuesday Lake",1989,213,1989-08-01,136.3125,178.3528,328.4749,109.4916
"T","Tuesday Lake",1989,214,1989-08-02,139.6475,186.1967,335.4248,111.8083
"T","Tuesday Lake",1989,215,1989-08-03,130.9559,169.7576,304.6985,101.5662
"T","Tuesday Lake",1989,216,1989-08-04,144.9099,182.7692,342.0426,114.0142
"T","Tuesday Lake",1989,217,1989-08-05,141.1214,173.3069,326.5683,108.8561
"T","Tuesday Lake",1989,218,1989-08-06,147.8068,176.8628,342.4384,114.1461
"T","Tuesday Lake",1989,219,1989-08-07,153.9534,179.6123,356.9423,118.9808
"T","Tuesday Lake",1989,220,1989-08-08,139.1084,158.3348,310.8682,103.6227
"T","Tuesday Lake",1989,221,1989-08-09,145.8793,162.0881,327.2762,109.0921
"T","Tuesday Lake",1989,222,1989-08-10,146.5806,164.1703,328.2267,109.4089
"T","Tuesday Lake",1989,223,1989-08-11,153.8754,173.7302,348.0022,116.0007
"T","Tuesday Lake",1989,224,1989-08-12,161.8247,184.1907,370.0126,123.3375
"T","Tuesday Lake",1989,225,1989-08-13,145.1898,166.6113,323.6348,107.8783
"T","Tuesday Lake",1989,226,1989-08-14,95.9917,111.0648,198.1571,66.0524
"T","Tuesday Lake",1989,227,1989-08-15,163.3289,190.5503,374.5317,124.8439
"T","Tuesday Lake",1989,228,1989-08-16,211.8664,249.2546,518.2476,172.7492
"T","Tuesday Lake",1989,229,1989-08-17,219.2298,257.9174,550.8936,179.3607
"T","Tuesday Lake",1989,230,1989-08-18,205.4394,241.6934,514.4538,163.6898
"T","Tuesday Lake",1989,231,1989-08-19,196.2283,230.8568,490.8517,152.7094
"T","Tuesday Lake",1989,232,1989-08-20,191.2823,225.0380,479.1467,145.8273
"T","Tuesday Lake",1989,233,1989-08-21,221.9343,261.0992,582.1328,173.4013
"T","Tuesday Lake",1989,234,1989-08-22,197.6940,232.5812,503.3319,146.8051
"T","Tuesday Lake",1989,235,1989-08-23,213.7843,251.5109,556.0005,158.8573
"T","Tuesday Lake",1989,236,1989-08-24,233.9523,268.4698,606.6472,174.0381
"T","Tuesday Lake",1989,237,1989-08-25,208.4216,233.4322,508.5273,146.4893
"T","Tuesday Lake",1989,238,1989-08-26,194.8729,213.1422,454.5736,131.4882
"T","Tuesday Lake",1989,239,1989-08-27,224.5520,239.9792,526.1891,152.8350
"T","Tuesday Lake",1989,240,1989-08-28,188.4074,196.8436,411.7610,120.0970
"T","Tuesday Lake",1989,241,1989-08-29,233.6867,238.8039,519.0064,152.0102
"T","Tuesday Lake",1989,242,1989-08-30,198.5845,198.5845,412.5550,121.3397
"T","Tuesday Lake",1989,243,1989-08-31,186.0655,190.1400,376.8994,112.0295
"T","Tuesday Lake",1989,244,1989-09-01,217.3983,227.1325,448.0030,134.5932
"T","Tuesday Lake",1989,245,1989-09-02,269.3170,287.8198,573.9933,174.3147
"T","Tuesday Lake",1989,246,1989-09-03,265.5121,290.4038,558.3756,171.4311
"T","Tuesday Lake",1989,247,1989-09-04,131.1468,146.8844,241.9484,75.1059
"T","Tuesday Lake",1989,248,1989-09-05,300.6200,344.9738,639.2591,200.6643
"T","Tuesday Lake",1989,249,1989-09-06,305.6184,359.5511,647.6081,205.5899
"T","Tuesday Lake",1990,143,1990-05-23,89.8946,119.8595,185.9451,82.6423
"T","Tuesday Lake",1990,144,1990-05-24,117.1485,149.0981,251.4019,106.6553
"T","Tuesday Lake",1990,145,1990-05-25,126.3644,153.8349,271.5875,110.2094
"T","Tuesday Lake",1990,146,1990-05-26,114.5972,133.6968,237.1402,92.2212
"T","Tuesday Lake",1990,147,1990-05-27,136.8950,153.3224,291.0074,108.6428
"T","Tuesday Lake",1990,148,1990-05-28,134.7368,145.1012,280.7053,100.7660
"T","Tuesday Lake",1990,149,1990-05-29,133.3162,138.2538,272.1511,94.0769
"T","Tuesday Lake",1990,150,1990-05-30,128.2535,128.2535,253.9459,84.6486
"T","Tuesday Lake",1990,151,1990-05-31,128.5375,133.2981,266.5195,86.7738
"T","Tuesday Lake",1990,152,1990-06-01,107.2110,115.4580,222.6277,70.8361
"T","Tuesday Lake",1990,153,1990-06-02,94.6239,105.9788,200.0703,62.2441
"T","Tuesday Lake",1990,154,1990-06-03,81.6936,95.3092,175.3744,53.3748
"T","Tuesday Lake",1990,155,1990-06-04,130.4995,158.8690,330.3094,98.3900
"T","Tuesday Lake",1990,156,1990-06-05,63.7994,81.1993,143.1034,41.7385
"T","Tuesday Lake",1990,157,1990-06-06,123.6106,164.8141,342.4338,97.8382
"T","Tuesday Lake",1990,158,1990-06-07,128.5661,163.6296,337.7701,96.5057
"T","Tuesday Lake",1990,159,1990-06-08,106.7277,129.9294,253.9184,72.5481
"T","Tuesday Lake",1990,160,1990-06-09,118.9057,138.7233,276.4591,78.9883
"T","Tuesday Lake",1990,161,1990-06-10,194.5822,217.9321,484.5723,138.4492
"T","Tuesday Lake",1990,162,1990-06-11,158.0307,170.1869,357.6820,102.1948
"T","Tuesday Lake",1990,163,1990-06-12,113.0685,117.2562,232.3098,66.3742
"T","Tuesday Lake",1990,164,1990-06-13,218.9688,218.9688,489.3444,139.8127
"T","Tuesday Lake",1990,165,1990-06-14,249.1912,249.1912,567.1490,162.0426
"T","Tuesday Lake",1990,166,1990-06-15,153.6745,153.6745,312.1929,89.1980
"T","Tuesday Lake",1990,167,1990-06-16,96.7301,96.7301,180.0290,51.4369
"T","Tuesday Lake",1990,168,1990-06-17,168.8804,168.8804,339.2292,96.9226
"T","Tuesday Lake",1990,169,1990-06-18,185.0846,185.0846,373.5576,106.7308
"T","Tuesday Lake",1990,170,1990-06-19,164.3990,164.3990,318.9874,91.1393
"T","Tuesday Lake",1990,171,1990-06-20,197.4645,197.4645,393.9879,112.5680
"T","Tuesday Lake",1990,172,1990-06-21,186.1877,186.1877,370.7558,105.9302
"T","Tuesday Lake",1990,173,1990-06-22,127.0608,127.0608,237.1926,67.7693
"T","Tuesday Lake",1990,174,1990-06-23,209.5085,209.5085,438.1348,125.1814
"T","Tuesday Lake",1990,175,1990-06-24,216.1554,216.1554,459.2361,131.2103
"T","Tuesday Lake",1990,176,1990-06-25,199.2032,199.2032,417.7700,119.3629
"T","Tuesday Lake",1990,177,1990-06-26,197.0837,197.0837,414.6439,118.4697
"T","Tuesday Lake",1990,178,1990-06-27,171.2190,171.2190,351.5482,100.4423
"T","Tuesday Lake",1990,179,1990-06-28,140.8813,140.8813,277.3347,79.2385
"T","Tuesday Lake",1990,180,1990-06-29,212.8429,212.8429,449.5292,128.4369
"T","Tuesday Lake",1990,181,1990-06-30,224.6842,224.6842,476.0594,136.0170
"T","Tuesday Lake",1990,182,1990-07-01,219.1845,219.1845,457.6996,130.7713
"T","Tuesday Lake",1990,183,1990-07-02,225.1822,225.1822,468.7501,133.9286
"T","Tuesday Lake",1990,184,1990-07-03,233.2226,233.2226,484.7886,138.5110
"T","Tuesday Lake",1990,185,1990-07-04,226.2741,226.2741,462.9894,132.2827
"T","Tuesday Lake",1990,186,1990-07-05,185.5804,192.4537,377.2896,107.7970
"T","Tuesday Lake",1990,187,1990-07-06,223.1605,240.3267,492.1067,140.6019
"T","Tuesday Lake",1990,188,1990-07-07,111.0071,124.3280,220.0832,62.8809
"T","Tuesday Lake",1990,189,1990-07-08,139.1785,162.3749,300.0196,85.7199
"T","Tuesday Lake",1990,190,1990-07-09,165.1572,201.0609,391.5247,111.8642
"T","Tuesday Lake",1990,191,1990-07-10,141.4039,179.9686,341.2066,97.4876
"T","Tuesday Lake",1990,192,1990-07-11,126.8822,169.1763,317.9144,90.8327
"T","Tuesday Lake",1990,193,1990-07-12,143.0082,182.0104,356.9460,101.9846
"T","Tuesday Lake",1990,194,1990-07-13,147.9187,180.0750,358.6085,102.4596
"T","Tuesday Lake",1990,195,1990-07-14,118.5568,138.3163,261.8606,74.8173
"T","Tuesday Lake",1990,196,1990-07-15,118.8070,133.0638,254.6185,72.7481
"T","Tuesday Lake",1990,197,1990-07-16,147.0216,158.3310,321.0101,91.7172
"T","Tuesday Lake",1990,198,1990-07-17,149.1582,154.6826,317.1522,90.6149
"T","Tuesday Lake",1990,199,1990-07-18,174.1053,174.1053,372.9604,106.5601
"T","Tuesday Lake",1990,200,1990-07-19,132.4805,132.4805,271.3530,78.3287
"T","Tuesday Lake",1990,201,1990-07-20,163.0907,163.0907,355.0251,103.5490
"T","Tuesday Lake",1990,202,1990-07-21,166.4781,166.4781,369.6158,108.9394
"T","Tuesday Lake",1990,203,1990-07-22,123.0037,123.0037,258.3145,76.9447
"T","Tuesday Lake",1990,204,1990-07-23,152.7026,152.7026,340.7231,102.5833
"T","Tuesday Lake",1990,205,1990-07-24,153.8038,153.8038,347.9655,105.9025
"T","Tuesday Lake",1990,206,1990-07-25,144.5689,144.5689,325.7712,100.2373
"T","Tuesday Lake",1990,207,1990-07-26,148.3165,148.3165,337.4201,103.1415
"T","Tuesday Lake",1990,208,1990-07-27,87.9676,87.9676,179.9788,54.6573
"T","Tuesday Lake",1990,209,1990-07-28,111.3072,111.3072,238.6073,71.9936
"T","Tuesday Lake",1990,210,1990-07-29,94.6165,94.6165,196.9175,59.0331
"T","Tuesday Lake",1990,211,1990-07-30,156.5505,156.5505,364.3970,108.5438
"T","Tuesday Lake",1990,212,1990-07-31,154.0148,154.0148,357.3130,105.7586
"T","Tuesday Lake",1990,213,1990-08-01,157.1633,157.1633,366.7206,107.8590
"T","Tuesday Lake",1990,214,1990-08-02,150.6614,150.6614,341.3079,100.3847
"T","Tuesday Lake",1990,215,1990-08-03,141.3691,141.3691,310.0944,91.2042
"T","Tuesday Lake",1990,216,1990-08-04,120.6762,120.6762,252.0654,74.1369
"T","Tuesday Lake",1990,217,1990-08-05,179.8121,179.8121,404.8925,119.0860
"T","Tuesday Lake",1990,218,1990-08-06,194.8568,194.8568,441.1312,129.7445
"T","Tuesday Lake",1990,219,1990-08-07,188.2381,188.2381,415.7723,122.2860
"T","Tuesday Lake",1990,220,1990-08-08,195.9998,195.9998,431.0779,126.7876
"T","Tuesday Lake",1990,221,1990-08-09,163.9388,158.2857,340.3036,99.6705
"T","Tuesday Lake",1990,222,1990-08-10,180.7979,168.7447,378.4754,110.3887
"T","Tuesday Lake",1990,223,1990-08-11,174.1620,157.3076,357.4050,103.8106
"T","Tuesday Lake",1990,224,1990-08-12,207.3808,181.4581,438.8880,126.9511
"T","Tuesday Lake",1990,225,1990-08-13,210.0601,178.2328,442.3358,127.4218
"T","Tuesday Lake",1990,226,1990-08-14,182.1663,150.0193,368.9561,105.8481
"T","Tuesday Lake",1990,227,1990-08-15,218.2785,174.6228,459.3136,131.2325
"T","Tuesday Lake",1990,228,1990-08-16,208.1728,171.4364,433.7950,124.4494
"T","Tuesday Lake",1990,229,1990-08-17,160.1408,135.8771,316.1721,91.0784
"T","Tuesday Lake",1990,230,1990-08-18,75.4870,66.0511,133.2011,38.5293
"T","Tuesday Lake",1990,231,1990-08-19,122.4995,110.6447,232.2485,67.4581
"T","Tuesday Lake",1990,232,1990-08-20,173.6351,162.0594,352.3844,102.7788
"T","Tuesday Lake",1990,233,1990-08-21,188.9850,182.4683,392.5925,114.9853
"T","Tuesday Lake",1990,234,1990-08-22,188.3537,188.3537,393.1927,115.6449
"T","Tuesday Lake",1990,235,1990-08-23,162.3692,162.3692,334.2061,96.1744
"T","Tuesday Lake",1990,236,1990-08-24,113.9730,113.9730,223.5161,62.9623
"T","Tuesday Lake",1990,237,1990-08-25,179.7856,179.7856,389.7630,107.5208
"T","Tuesday Lake",1990,238,1990-08-26,184.3845,184.3845,407.4377,110.1183
"T","Tuesday Lake",1990,239,1990-08-27,145.2562,145.2562,308.9416,81.8388
"T","Tuesday Lake",1990,240,1990-08-28,226.2444,226.2444,539.0649,140.0169
"T","Tuesday Lake",1990,241,1990-08-29,236.1848,229.0277,540.8832,139.8083
"T","Tuesday Lake",1990,242,1990-08-30,235.3097,221.4680,512.9354,131.9448
"T","Tuesday Lake",1990,243,1990-08-31,215.4719,197.0028,440.3980,112.7419
"T","Tuesday Lake",1990,244,1990-09-01,262.4948,233.3287,536.3983,136.6620
"T","Tuesday Lake",1990,245,1990-09-02,249.8859,216.1176,484.6866,122.8999
"T","Tuesday Lake",1990,246,1990-09-03,150.1863,126.4727,258.7403,65.2972
"T","Tuesday Lake",1990,247,1990-09-04,193.3604,158.6547,333.9473,83.8800
"T","Tuesday Lake",1990,248,1990-09-05,239.2096,191.3676,412.6441,103.1610
"T","Tuesday Lake",1990,249,1990-09-06,142.8224,116.1158,236.4368,59.1092
"T","Tuesday Lake",1990,250,1990-09-07,219.1824,181.1425,393.9412,98.4853
"T","Tuesday Lake",1990,251,1990-09-08,215.1902,180.8321,395.1493,98.7873
"T","Tuesday Lake",1990,252,1990-09-09,223.2172,190.7839,421.7621,105.4405
"T","Tuesday Lake",1990,253,1990-09-10,331.6510,288.3922,688.9064,172.2266
